路線番号,pattern_id,n_speeds,max_run
324,435762,1,1
324,435763,1,1
324,435764,1,1
324,435765,1,1
324,435808,1,1
324,435809,1,1
324,435810,2,2
324,435811,2,2
324,435812,2,2
324,435813,2,2
324,435814,2,2
324,435815,1,1
324,435816,1,1
324,435817,1,1
324,435818,1,1
324,435819,1,1
324,435820,1,1
324,435859,1,1
324,435860,1,1
324,435861,1,1
324,435862,1,1
324,435863,1,1
324,435864,1,1
324,435865,1,1
324,435908,1,1
324,435909,1,1
324,435910,2,2
324,435911,2,2
324,435912,2,2
324,435913,2,2
324,435914,2,2
324,435915,2,2
324,435916,1,1
324,435917,1,1
324,435918,1,1
324,435919,1,1
324,435920,1,1
324,435960,1,1
324,435961,1,1
324,435962,1,1
324,435963,1,1
324,435964,1,1
324,435965,1,1
324,436008,1,1
324,436009,1,1
324,436010,2,2
324,436011,2,2
324,436012,2,2
324,436013,2,2
324,436014,2,2
324,436015,2,2
324,436016,2,2
324,436017,1,1
324,436018,1,1
324,436019,1,1
324,436020,1,1
324,436061,1,1
324,436062,1,1
324,436063,1,1
324,436064,1,1
324,436065,1,1
324,436108,1,1
324,436109,1,1
324,436110,2,2
324,436111,2,2
324,436112,2,2
324,436113,2,2
324,436114,2,2
324,436115,2,2
324,436116,2,2
324,436117,2,2
324,436118,1,1
324,436119,1,1
324,436120,1,1
324,436162,1,1
324,436163,1,1
324,436164,1,1
324,436165,1,1
324,436208,1,1
324,436209,1,1
324,436210,2,2
324,436211,2,2
324,436212,2,2
324,436213,2,2
324,436214,2,2
324,436215,2,2
324,436216,2,2
324,436217,2,2
324,436218,2,2
324,436219,1,1
324,436220,1,1
324,436263,1,1
324,436264,1,1
324,436265,1,1
324,436308,1,1
324,436309,1,1
324,436310,2,2
324,436311,2,2
324,436312,2,2
324,436313,2,2
324,436314,2,2
324,436315,2,2
324,436316,2,2
324,436317,2,2
324,436318,2,2
324,436319,1,1
324,436320,1,1
324,436364,1,1
324,436365,1,1
324,436408,1,1
324,436409,1,1
324,436410,2,2
324,436411,2,2
324,436412,2,2
324,436413,2,2
324,436414,2,2
324,436415,2,2
324,436416,2,2
324,436417,2,2
324,436418,2,2
324,436419,1,1
324,436420,1,1
324,436465,1,1
324,436508,1,1
324,436509,1,1
324,436510,2,2
324,436511,2,2
324,436512,2,2
324,436513,2,2
324,436514,2,2
324,436515,2,2
324,436516,2,2
324,436517,2,2
324,436518,2,2
324,436519,1,1
324,436520,1,1
324,436608,1,1
324,436609,1,1
324,436610,2,2
324,436611,2,2
324,436612,2,2
324,436613,2,2
324,436614,2,2
324,436615,2,2
324,436616,2,2
324,436617,2,2
324,436618,2,2
324,436619,1,1
324,436620,1,1
324,436708,1,1
324,436709,1,1
324,436710,2,2
324,436711,2,2
324,436712,2,2
324,436713,2,2
324,436714,2,2
324,436715,2,2
324,436716,2,2
324,436717,2,2
324,436718,2,2
324,436719,1,1
324,436720,1,1
324,436728,1,1
324,436729,1,1
324,436730,1,1
324,436731,1,1
324,436732,1,1
324,436733,1,1
324,436734,1,1
324,436735,1,1
324,436736,1,1
324,436737,1,1
324,436738,1,1
324,436739,1,1
324,436740,1,1
324,436741,1,1
324,436742,1,1
324,436743,1,1
324,436744,1,1
324,436745,1,1
324,436746,1,1
324,436747,1,1
324,436748,1,1
324,436808,1,1
324,436809,1,1
324,436810,2,2
324,436811,2,2
324,436812,2,2
324,436813,2,2
324,436814,2,2
324,436815,2,2
324,436816,2,2
324,436817,2,2
324,436818,2,2
324,436819,1,1
324,436820,1,1
324,436828,1,1
324,436829,1,1
324,436830,1,1
324,436831,1,1
324,436832,1,1
324,436833,1,1
324,436834,1,1
324,436835,1,1
324,436836,1,1
324,436837,1,1
324,436838,1,1
324,436839,1,1
324,436840,1,1
324,436841,1,1
324,436842,1,1
324,436843,1,1
324,436844,1,1
324,436845,1,1
324,436846,1,1
324,436847,1,1
324,436848,1,1
324,436849,1,1
324,436908,1,1
324,436909,1,1
324,436910,2,2
324,436911,2,2
324,436912,2,2
324,436913,2,2
324,436914,2,2
324,436915,2,2
324,436916,2,2
324,436917,2,2
324,436918,2,2
324,436919,1,1
324,436920,1,1
324,436928,1,1
324,436929,1,1
324,436930,1,1
324,436931,1,1
324,436932,1,1
324,436933,1,1
324,436934,1,1
324,436935,1,1
324,436936,1,1
324,436937,1,1
324,436938,1,1
324,436939,1,1
324,436940,1,1
324,436941,1,1
324,436942,1,1
324,436943,1,1
324,436944,1,1
324,436945,1,1
324,436946,1,1
324,436947,1,1
324,436948,1,1
324,436949,1,1
324,436950,1,1
324,437008,1,1
324,437009,1,1
324,437010,2,2
324,437011,2,2
324,437012,2,2
324,437013,2,2
324,437014,2,2
324,437015,2,2
324,437016,2,2
324,437017,2,2
324,437018,2,2
324,437019,1,1
324,437020,1,1
324,437028,1,1
324,437029,1,1
324,437030,1,1
324,437031,1,1
324,437032,1,1
324,437033,1,1
324,437034,1,1
324,437035,1,1
324,437036,1,1
324,437037,1,1
324,437038,1,1
324,437039,1,1
324,437040,1,1
324,437041,1,1
324,437042,1,1
324,437043,1,1
324,437044,1,1
324,437045,1,1
324,437046,1,1
324,437047,1,1
324,437048,1,1
324,437049,1,1
324,437050,1,1
324,437051,1,1
324,437108,1,1
324,437109,1,1
324,437110,2,2
324,437111,2,2
324,437112,2,2
324,437113,2,2
324,437114,2,2
324,437115,2,2
324,437116,2,2
324,437117,2,2
324,437118,2,2
324,437119,1,1
324,437120,1,1
324,437128,1,1
324,437129,1,1
324,437130,1,1
324,437131,1,1
324,437132,1,1
324,437133,1,1
324,437134,1,1
324,437135,1,1
324,437136,2,2
324,437137,2,2
324,437138,2,2
324,437139,2,2
324,437140,2,2
324,437141,2,2
324,437142,2,2
324,437143,2,2
324,437144,2,2
324,437145,2,2
324,437146,2,2
324,437147,2,2
324,437148,2,2
324,437149,1,1
324,437150,1,1
324,437151,1,1
324,437152,1,1
324,437208,1,1
324,437209,1,1
324,437210,2,2
324,437211,2,2
324,437212,2,2
324,437213,2,2
324,437214,2,2
324,437215,2,2
324,437216,2,2
324,437217,2,2
324,437218,2,2
324,437219,1,1
324,437220,1,1
324,437228,1,1
324,437229,1,1
324,437230,1,1
324,437231,1,1
324,437232,1,1
324,437233,1,1
324,437234,1,1
324,437235,1,1
324,437236,2,2
324,437237,2,2
324,437238,2,2
324,437239,2,2
324,437240,2,2
324,437241,2,2
324,437242,2,2
324,437243,2,2
324,437244,2,2
324,437245,2,2
324,437246,2,2
324,437247,2,2
324,437248,2,2
324,437249,2,2
324,437250,1,1
324,437251,1,1
324,437252,1,1
324,437253,1,1
324,437308,1,1
324,437309,1,1
324,437310,2,2
324,437311,2,2
324,437312,2,2
324,437313,2,2
324,437314,2,2
324,437315,2,2
324,437316,2,2
324,437317,2,2
324,437318,2,2
324,437319,1,1
324,437320,1,1
324,437328,1,1
324,437329,1,1
324,437330,1,1
324,437331,1,1
324,437332,1,1
324,437333,1,1
324,437334,1,1
324,437335,1,1
324,437336,2,2
324,437337,2,2
324,437338,2,2
324,437339,2,2
324,437340,2,2
324,437341,2,2
324,437342,2,2
324,437343,2,2
324,437344,2,2
324,437345,2,2
324,437346,2,2
324,437347,2,2
324,437348,2,2
324,437349,2,2
324,437350,2,2
324,437351,1,1
324,437352,1,1
324,437353,1,1
324,437354,1,1
324,437387,1,1
324,437388,1,1
324,437389,1,1
324,437390,1,1
324,437391,1,1
324,437408,1,1
324,437409,1,1
324,437410,2,2
324,437411,2,2
324,437412,2,2
324,437413,2,2
324,437414,2,2
324,437415,2,2
324,437416,2,2
324,437417,2,2
324,437418,2,2
324,437419,1,1
324,437420,1,1
324,437428,1,1
324,437429,1,1
324,437430,1,1
324,437431,1,1
324,437432,1,1
324,437433,1,1
324,437434,1,1
324,437435,1,1
324,437436,2,2
324,437437,2,2
324,437438,2,2
324,437439,2,2
324,437440,2,2
324,437441,2,2
324,437442,2,2
324,437443,2,2
324,437444,2,2
324,437445,2,2
324,437446,2,2
324,437447,2,2
324,437448,2,2
324,437449,2,2
324,437450,2,2
324,437451,2,2
324,437452,1,1
324,437453,1,1
324,437454,1,1
324,437455,1,1
324,437487,1,1
324,437488,1,1
324,437489,1,1
324,437490,1,1
324,437491,1,1
324,437508,1,1
324,437509,1,1
324,437510,2,2
324,437511,2,2
324,437512,2,2
324,437513,2,2
324,437514,2,2
324,437515,2,2
324,437516,2,2
324,437517,2,2
324,437518,2,2
324,437519,1,1
324,437520,1,1
324,437528,1,1
324,437529,1,1
324,437530,1,1
324,437531,1,1
324,437532,1,1
324,437533,1,1
324,437534,1,1
324,437535,1,1
324,437536,2,2
324,437537,2,2
324,437538,2,2
324,437539,2,2
324,437540,2,2
324,437541,2,2
324,437542,2,2
324,437543,3,3
324,437544,3,3
324,437545,3,3
324,437546,3,3
324,437547,3,3
324,437548,3,3
324,437549,2,2
324,437550,2,2
324,437551,2,2
324,437552,2,2
324,437553,1,1
324,437554,1,1
324,437555,1,1
324,437556,1,1
324,437587,1,1
324,437588,1,1
324,437589,1,1
324,437590,1,1
324,437591,1,1
324,437608,1,1
324,437609,1,1
324,437610,2,2
324,437611,2,2
324,437612,2,2
324,437613,2,2
324,437614,2,2
324,437615,2,2
324,437616,2,2
324,437617,2,2
324,437618,2,2
324,437619,1,1
324,437620,1,1
324,437628,1,1
324,437629,1,1
324,437630,1,1
324,437631,1,1
324,437632,1,1
324,437633,1,1
324,437634,1,1
324,437635,1,1
324,437636,2,2
324,437637,2,2
324,437638,2,2
324,437639,2,2
324,437640,2,2
324,437641,2,2
324,437642,2,2
324,437643,3,3
324,437644,4,3
324,437645,4,3
324,437646,4,3
324,437647,4,3
324,437648,4,3
324,437649,4,3
324,437650,2,2
324,437651,2,2
324,437652,2,2
324,437653,2,2
324,437654,1,1
324,437655,1,1
324,437656,1,1
324,437657,1,1
324,437687,1,1
324,437688,1,1
324,437689,1,1
324,437690,1,1
324,437691,1,1
324,437709,1,1
324,437710,2,2
324,437711,2,2
324,437712,2,2
324,437713,2,2
324,437714,2,2
324,437715,2,2
324,437716,2,2
324,437717,2,2
324,437718,2,2
324,437719,1,1
324,437720,1,1
324,437728,1,1
324,437729,1,1
324,437730,1,1
324,437731,1,1
324,437732,1,1
324,437733,1,1
324,437734,1,1
324,437735,1,1
324,437736,2,2
324,437737,2,2
324,437738,2,2
324,437739,2,2
324,437740,2,2
324,437741,2,2
324,437742,2,2
324,437743,3,3
324,437744,4,3
324,437745,4,3
324,437746,4,3
324,437747,4,3
324,437748,4,3
324,437749,4,3
324,437750,4,3
324,437751,2,2
324,437752,2,2
324,437753,2,2
324,437754,2,2
324,437755,1,1
324,437756,1,1
324,437757,1,1
324,437758,1,1
324,437787,1,1
324,437788,1,1
324,437789,1,1
324,437790,1,1
324,437791,1,1
324,437810,2,2
324,437811,2,2
324,437812,2,2
324,437813,2,2
324,437814,2,2
324,437815,2,2
324,437816,2,2
324,437817,2,2
324,437818,2,2
324,437819,1,1
324,437820,1,1
324,437828,1,1
324,437829,1,1
324,437830,1,1
324,437831,1,1
324,437832,1,1
324,437833,1,1
324,437834,1,1
324,437835,1,1
324,437836,2,2
324,437837,2,2
324,437838,2,2
324,437839,2,2
324,437840,2,2
324,437841,2,2
324,437842,2,2
324,437843,3,3
324,437844,4,3
324,437845,4,3
324,437846,4,3
324,437847,4,3
324,437848,4,3
324,437849,5,5
324,437850,4,3
324,437851,4,3
324,437852,2,2
324,437853,2,2
324,437854,2,2
324,437855,2,2
324,437856,1,1
324,437857,1,1
324,437858,1,1
324,437859,1,1
324,437887,1,1
324,437888,1,1
324,437889,1,1
324,437890,1,1
324,437891,1,1
324,437910,1,1
324,437911,2,2
324,437912,2,2
324,437913,2,2
324,437914,2,2
324,437915,2,2
324,437916,2,2
324,437917,2,2
324,437918,2,2
324,437919,1,1
324,437920,1,1
324,437928,1,1
324,437929,1,1
324,437930,1,1
324,437931,1,1
324,437932,1,1
324,437933,1,1
324,437934,1,1
324,437935,1,1
324,437936,2,2
324,437937,2,2
324,437938,2,2
324,437939,2,2
324,437940,2,2
324,437941,2,2
324,437942,2,2
324,437943,3,3
324,437944,4,3
324,437945,4,3
324,437946,4,3
324,437947,4,3
324,437948,4,3
324,437949,5,5
324,437950,4,3
324,437951,4,3
324,437952,4,3
324,437953,2,2
324,437954,2,2
324,437955,2,2
324,437956,2,2
324,437957,1,1
324,437958,1,1
324,437959,1,1
324,437960,1,1
324,437988,1,1
324,437989,1,1
324,437990,1,1
324,437991,1,1
324,437992,1,1
324,438010,1,1
324,438011,1,1
324,438012,2,2
324,438013,2,2
324,438014,2,2
324,438015,2,2
324,438016,2,2
324,438017,2,2
324,438018,2,2
324,438019,1,1
324,438020,1,1
324,438028,1,1
324,438029,1,1
324,438030,1,1
324,438031,1,1
324,438032,1,1
324,438033,1,1
324,438034,1,1
324,438035,1,1
324,438036,2,2
324,438037,2,2
324,438038,2,2
324,438039,2,2
324,438040,2,2
324,438041,2,2
324,438042,2,2
324,438043,3,3
324,438044,4,3
324,438045,4,3
324,438046,4,3
324,438047,4,3
324,438048,4,3
324,438049,5,5
324,438050,4,3
324,438051,4,3
324,438052,4,3
324,438053,4,3
324,438054,2,2
324,438055,2,2
324,438056,2,2
324,438057,2,2
324,438058,1,1
324,438059,1,1
324,438060,1,1
324,438061,1,1
324,438089,1,1
324,438090,1,1
324,438091,1,1
324,438092,1,1
324,438093,1,1
324,438110,1,1
324,438111,1,1
324,438112,1,1
324,438113,2,2
324,438114,2,2
324,438115,2,2
324,438116,2,2
324,438117,2,2
324,438118,2,2
324,438119,1,1
324,438120,1,1
324,438128,1,1
324,438129,1,1
324,438130,1,1
324,438131,1,1
324,438132,1,1
324,438133,1,1
324,438134,1,1
324,438135,1,1
324,438136,2,2
324,438137,2,2
324,438138,2,2
324,438139,2,2
324,438140,2,2
324,438141,2,2
324,438142,2,2
324,438143,3,3
324,438144,4,3
324,438145,4,3
324,438146,4,3
324,438147,4,3
324,438148,4,3
324,438149,5,5
324,438150,4,3
324,438151,4,3
324,438152,4,3
324,438153,4,3
324,438154,4,3
324,438155,2,2
324,438156,2,2
324,438157,2,2
324,438158,2,2
324,438159,1,1
324,438160,1,1
324,438161,1,1
324,438162,1,1
324,438190,1,1
324,438191,1,1
324,438192,1,1
324,438193,1,1
324,438194,1,1
324,438214,1,1
324,438215,1,1
324,438216,1,1
324,438217,1,1
324,438218,1,1
324,438219,1,1
324,438220,1,1
324,438228,1,1
324,438229,1,1
324,438230,1,1
324,438231,1,1
324,438232,1,1
324,438233,1,1
324,438234,1,1
324,438235,1,1
324,438236,2,2
324,438237,2,2
324,438238,2,2
324,438239,2,2
324,438240,2,2
324,438241,2,2
324,438242,2,2
324,438243,3,3
324,438244,4,3
324,438245,4,3
324,438246,4,3
324,438247,4,3
324,438248,4,3
324,438249,5,5
324,438250,4,3
324,438251,4,3
324,438252,4,3
324,438253,4,3
324,438254,4,3
324,438255,3,3
324,438256,2,2
324,438257,2,2
324,438258,2,2
324,438259,2,2
324,438260,1,1
324,438261,1,1
324,438262,1,1
324,438263,1,1
324,438291,1,1
324,438292,1,1
324,438293,1,1
324,438294,1,1
324,438295,1,1
324,438315,1,1
324,438316,1,1
324,438317,1,1
324,438318,1,1
324,438319,1,1
324,438320,1,1
324,438328,1,1
324,438329,1,1
324,438330,1,1
324,438331,1,1
324,438332,1,1
324,438333,1,1
324,438334,1,1
324,438335,1,1
324,438336,2,2
324,438337,2,2
324,438338,2,2
324,438339,2,2
324,438340,2,2
324,438341,2,2
324,438342,2,2
324,438343,3,3
324,438344,4,3
324,438345,4,3
324,438346,4,3
324,438347,4,3
324,438348,4,3
324,438349,5,5
324,438350,4,3
324,438351,4,3
324,438352,4,3
324,438353,4,3
324,438354,4,3
324,438355,3,3
324,438356,2,2
324,438357,2,2
324,438358,2,2
324,438359,2,2
324,438360,2,2
324,438361,1,1
324,438362,1,1
324,438363,1,1
324,438364,1,1
324,438392,1,1
324,438393,1,1
324,438394,1,1
324,438395,1,1
324,438396,1,1
324,438416,1,1
324,438417,1,1
324,438418,1,1
324,438419,1,1
324,438420,1,1
324,438428,1,1
324,438429,1,1
324,438430,1,1
324,438431,1,1
324,438432,1,1
324,438433,1,1
324,438434,1,1
324,438435,1,1
324,438436,2,2
324,438437,2,2
324,438438,2,2
324,438439,2,2
324,438440,2,2
324,438441,2,2
324,438442,2,2
324,438443,3,3
324,438444,4,3
324,438445,4,3
324,438446,4,3
324,438447,4,3
324,438448,4,3
324,438449,5,5
324,438450,4,3
324,438451,4,3
324,438452,4,3
324,438453,4,3
324,438454,4,3
324,438455,3,3
324,438456,2,2
324,438457,2,2
324,438458,2,2
324,438459,2,2
324,438460,2,2
324,438461,2,2
324,438462,1,1
324,438463,1,1
324,438464,1,1
324,438465,1,1
324,438493,1,1
324,438494,1,1
324,438495,1,1
324,438496,1,1
324,438497,1,1
324,438517,1,1
324,438518,1,1
324,438519,1,1
324,438520,1,1
324,438528,1,1
324,438529,1,1
324,438530,1,1
324,438531,1,1
324,438532,1,1
324,438533,1,1
324,438534,1,1
324,438535,1,1
324,438536,2,2
324,438537,2,2
324,438538,2,2
324,438539,2,2
324,438540,2,2
324,438541,2,2
324,438542,2,2
324,438543,3,3
324,438544,4,3
324,438545,4,3
324,438546,4,3
324,438547,4,3
324,438548,4,3
324,438549,5,5
324,438550,4,3
324,438551,4,3
324,438552,4,3
324,438553,4,3
324,438554,4,3
324,438555,3,3
324,438556,2,2
324,438557,2,2
324,438558,2,2
324,438559,2,2
324,438560,2,2
324,438561,2,2
324,438562,2,2
324,438563,1,1
324,438564,1,1
324,438565,1,1
324,438566,1,1
324,438594,1,1
324,438595,1,1
324,438596,1,1
324,438597,1,1
324,438598,1,1
324,438618,1,1
324,438619,1,1
324,438620,1,1
324,438628,1,1
324,438629,1,1
324,438630,1,1
324,438631,1,1
324,438632,1,1
324,438633,1,1
324,438634,1,1
324,438635,1,1
324,438636,2,2
324,438637,2,2
324,438638,2,2
324,438639,2,2
324,438640,2,2
324,438641,2,2
324,438642,2,2
324,438643,3,3
324,438644,4,3
324,438645,4,3
324,438646,4,3
324,438647,4,3
324,438648,4,3
324,438649,5,5
324,438650,4,3
324,438651,4,3
324,438652,4,3
324,438653,4,3
324,438654,4,3
324,438655,3,3
324,438656,2,2
324,438657,2,2
324,438658,2,2
324,438659,2,2
324,438660,2,2
324,438661,2,2
324,438662,2,2
324,438663,1,1
324,438664,1,1
324,438665,1,1
324,438666,1,1
324,438667,1,1
324,438695,1,1
324,438696,1,1
324,438697,1,1
324,438698,1,1
324,438699,1,1
324,438719,1,1
324,438720,1,1
324,438728,1,1
324,438729,1,1
324,438730,1,1
324,438731,1,1
324,438732,1,1
324,438733,1,1
324,438734,1,1
324,438735,1,1
324,438736,2,2
324,438737,2,2
324,438738,2,2
324,438739,2,2
324,438740,2,2
324,438741,2,2
324,438742,2,2
324,438743,3,3
324,438744,4,3
324,438745,4,3
324,438746,4,3
324,438747,4,3
324,438748,4,3
324,438749,5,5
324,438750,4,3
324,438751,4,3
324,438752,4,3
324,438753,4,3
324,438754,4,3
324,438755,3,3
324,438756,2,2
324,438757,2,2
324,438758,2,2
324,438759,2,2
324,438760,2,2
324,438761,2,2
324,438762,2,2
324,438763,1,1
324,438764,1,1
324,438765,1,1
324,438766,1,1
324,438767,1,1
324,438768,1,1
324,438796,1,1
324,438797,1,1
324,438798,1,1
324,438799,1,1
324,438800,1,1
324,438801,1,1
324,438820,1,1
324,438829,1,1
324,438830,1,1
324,438831,1,1
324,438832,1,1
324,438833,1,1
324,438834,1,1
324,438835,1,1
324,438836,2,2
324,438837,2,2
324,438838,2,2
324,438839,2,2
324,438840,2,2
324,438841,2,2
324,438842,2,2
324,438843,3,3
324,438844,4,3
324,438845,4,3
324,438846,4,3
324,438847,4,3
324,438848,4,3
324,438849,5,5
324,438850,4,3
324,438851,4,3
324,438852,4,3
324,438853,4,3
324,438854,4,3
324,438855,3,3
324,438856,2,2
324,438857,2,2
324,438858,2,2
324,438859,2,2
324,438860,2,2
324,438861,2,2
324,438862,2,2
324,438863,1,1
324,438864,1,1
324,438865,1,1
324,438866,1,1
324,438867,1,1
324,438868,1,1
324,438869,1,1
324,438878,1,1
324,438897,1,1
324,438898,1,1
324,438899,1,1
324,438900,1,1
324,438901,1,1
324,438902,1,1
324,438930,1,1
324,438931,1,1
324,438932,1,1
324,438933,1,1
324,438934,1,1
324,438935,1,1
324,438936,2,2
324,438937,2,2
324,438938,2,2
324,438939,2,2
324,438940,2,2
324,438941,2,2
324,438942,2,2
324,438943,3,3
324,438944,4,3
324,438945,4,3
324,438946,4,3
324,438947,4,3
324,438948,4,3
324,438949,5,5
324,438950,4,3
324,438951,4,3
324,438952,4,3
324,438953,4,3
324,438954,4,3
324,438955,3,3
324,438956,2,2
324,438957,2,2
324,438958,2,2
324,438959,2,2
324,438960,2,2
324,438961,2,2
324,438962,2,2
324,438963,1,1
324,438964,1,1
324,438965,1,1
324,438966,1,1
324,438967,1,1
324,438968,1,1
324,438969,1,1
324,438970,1,1
324,438978,1,1
324,438979,1,1
324,438998,1,1
324,438999,1,1
324,439000,1,1
324,439001,1,1
324,439002,1,1
324,439003,1,1
324,439031,1,1
324,439032,1,1
324,439033,1,1
324,439034,1,1
324,439035,1,1
324,439036,2,2
324,439037,2,2
324,439038,2,2
324,439039,2,2
324,439040,2,2
324,439041,2,2
324,439042,2,2
324,439043,3,3
324,439044,4,3
324,439045,4,3
324,439046,4,3
324,439047,4,3
324,439048,4,3
324,439049,5,5
324,439050,4,3
324,439051,4,3
324,439052,4,3
324,439053,4,3
324,439054,4,3
324,439055,3,3
324,439056,2,2
324,439057,2,2
324,439058,2,2
324,439059,2,2
324,439060,2,2
324,439061,2,2
324,439062,2,2
324,439063,1,1
324,439064,1,1
324,439065,1,1
324,439066,1,1
324,439067,1,1
324,439068,1,1
324,439069,1,1
324,439070,1,1
324,439078,1,1
324,439079,1,1
324,439080,1,1
324,439099,1,1
324,439100,1,1
324,439101,1,1
324,439102,1,1
324,439103,1,1
324,439104,1,1
324,439132,1,1
324,439133,1,1
324,439134,1,1
324,439135,1,1
324,439136,2,2
324,439137,2,2
324,439138,2,2
324,439139,2,2
324,439140,2,2
324,439141,2,2
324,439142,2,2
324,439143,3,3
324,439144,4,3
324,439145,4,3
324,439146,4,3
324,439147,4,3
324,439148,4,3
324,439149,5,5
324,439150,4,3
324,439151,4,3
324,439152,4,3
324,439153,4,3
324,439154,4,3
324,439155,3,3
324,439156,2,2
324,439157,2,2
324,439158,2,2
324,439159,2,2
324,439160,2,2
324,439161,2,2
324,439162,2,2
324,439163,1,1
324,439164,1,1
324,439165,1,1
324,439166,1,1
324,439167,1,1
324,439168,1,1
324,439169,1,1
324,439170,1,1
324,439178,1,1
324,439179,1,1
324,439180,1,1
324,439181,1,1
324,439200,1,1
324,439201,1,1
324,439202,1,1
324,439203,1,1
324,439204,1,1
324,439205,1,1
324,439233,1,1
324,439234,1,1
324,439235,1,1
324,439236,1,1
324,439237,2,2
324,439238,2,2
324,439239,2,2
324,439240,2,2
324,439241,2,2
324,439242,2,2
324,439243,3,3
324,439244,4,3
324,439245,4,3
324,439246,4,3
324,439247,4,3
324,439248,4,3
324,439249,5,5
324,439250,4,3
324,439251,4,3
324,439252,4,3
324,439253,4,3
324,439254,4,3
324,439255,3,3
324,439256,2,2
324,439257,2,2
324,439258,2,2
324,439259,2,2
324,439260,2,2
324,439261,2,2
324,439262,2,2
324,439263,1,1
324,439264,1,1
324,439265,1,1
324,439266,1,1
324,439267,1,1
324,439268,1,1
324,439269,1,1
324,439270,1,1
324,439278,1,1
324,439279,1,1
324,439280,1,1
324,439281,1,1
324,439282,1,1
324,439302,1,1
324,439303,1,1
324,439304,1,1
324,439305,1,1
324,439306,1,1
324,439334,1,1
324,439335,1,1
324,439336,1,1
324,439337,1,1
324,439338,2,2
324,439339,2,2
324,439340,2,2
324,439341,2,2
324,439342,2,2
324,439343,3,3
324,439344,4,3
324,439345,4,3
324,439346,4,3
324,439347,4,3
324,439348,4,3
324,439349,5,5
324,439350,4,3
324,439351,4,3
324,439352,4,3
324,439353,4,3
324,439354,4,3
324,439355,3,3
324,439356,2,2
324,439357,2,2
324,439358,2,2
324,439359,2,2
324,439360,2,2
324,439361,2,2
324,439362,2,2
324,439363,1,1
324,439364,1,1
324,439365,1,1
324,439366,1,1
324,439367,1,1
324,439368,1,1
324,439369,1,1
324,439370,1,1
324,439378,1,1
324,439379,1,1
324,439380,1,1
324,439381,1,1
324,439382,1,1
324,439383,1,1
324,439403,1,1
324,439404,1,1
324,439405,1,1
324,439406,1,1
324,439407,1,1
324,439435,1,1
324,439436,1,1
324,439437,1,1
324,439438,1,1
324,439439,2,2
324,439440,2,2
324,439441,2,2
324,439442,2,2
324,439443,3,3
324,439444,4,3
324,439445,4,3
324,439446,4,3
324,439447,4,3
324,439448,4,3
324,439449,5,5
324,439450,4,3
324,439451,4,3
324,439452,4,3
324,439453,4,3
324,439454,4,3
324,439455,3,3
324,439456,2,2
324,439457,2,2
324,439458,2,2
324,439459,2,2
324,439460,2,2
324,439461,2,2
324,439462,2,2
324,439463,1,1
324,439464,1,1
324,439465,1,1
324,439466,1,1
324,439467,1,1
324,439468,1,1
324,439469,1,1
324,439470,1,1
324,439478,1,1
324,439479,1,1
324,439480,1,1
324,439481,1,1
324,439482,1,1
324,439483,1,1
324,439484,1,1
324,439504,1,1
324,439505,1,1
324,439506,1,1
324,439507,1,1
324,439508,1,1
324,439536,1,1
324,439537,1,1
324,439538,1,1
324,439539,1,1
324,439540,2,2
324,439541,2,2
324,439542,2,2
324,439543,2,2
324,439544,4,3
324,439545,4,3
324,439546,4,3
324,439547,4,3
324,439548,4,3
324,439549,5,5
324,439550,4,3
324,439551,4,3
324,439552,4,3
324,439553,4,3
324,439554,4,3
324,439555,3,3
324,439556,2,2
324,439557,2,2
324,439558,2,2
324,439559,2,2
324,439560,2,2
324,439561,2,2
324,439562,2,2
324,439563,1,1
324,439564,1,1
324,439565,1,1
324,439566,1,1
324,439567,1,1
324,439568,1,1
324,439569,1,1
324,439570,1,1
324,439578,1,1
324,439579,1,1
324,439580,2,2
324,439581,2,2
324,439582,2,2
324,439583,2,2
324,439584,2,2
324,439585,2,2
324,439586,1,1
324,439587,1,1
324,439588,1,1
324,439605,1,1
324,439606,1,1
324,439607,1,1
324,439608,1,1
324,439609,1,1
324,439637,1,1
324,439638,1,1
324,439639,1,1
324,439640,1,1
324,439641,2,2
324,439642,2,2
324,439643,2,2
324,439644,2,2
324,439645,4,3
324,439646,4,3
324,439647,4,3
324,439648,4,3
324,439649,5,5
324,439650,4,3
324,439651,4,3
324,439652,4,3
324,439653,4,3
324,439654,4,3
324,439655,3,3
324,439656,2,2
324,439657,2,2
324,439658,2,2
324,439659,2,2
324,439660,2,2
324,439661,2,2
324,439662,2,2
324,439663,1,1
324,439664,1,1
324,439665,1,1
324,439666,1,1
324,439667,1,1
324,439668,1,1
324,439669,1,1
324,439670,1,1
324,439678,1,1
324,439679,1,1
324,439680,2,2
324,439681,2,2
324,439682,2,2
324,439683,2,2
324,439684,2,2
324,439685,2,2
324,439686,2,2
324,439687,1,1
324,439688,1,1
324,439706,1,1
324,439707,1,1
324,439708,1,1
324,439709,1,1
324,439710,1,1
324,439738,1,1
324,439739,1,1
324,439740,1,1
324,439741,1,1
324,439742,2,2
324,439743,2,2
324,439744,2,2
324,439745,2,2
324,439746,4,3
324,439747,4,3
324,439748,4,3
324,439749,5,5
324,439750,4,3
324,439751,4,3
324,439752,4,3
324,439753,4,3
324,439754,4,3
324,439755,3,3
324,439756,2,2
324,439757,2,2
324,439758,2,2
324,439759,2,2
324,439760,2,2
