scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no08,533967_00280_11490_0,1300,13:00,948.2865,946.1152631578948,-2.171236842105259
no08,533967_00280_11490_0,1315,13:15,873.5440000000001,871.1184210526316,-2.4255789473685354
no08,533967_00280_11490_0,1330,13:30,963.2245,965.9921052631578,2.7676052631577477
no08,533967_00280_11490_0,1345,13:45,870.106,871.71,1.6040000000000418
no08,533967_00280_11490_0,1400,14:00,1037.4625,1034.0094736842104,-3.453026315789657
no08,533967_00280_11490_0,1415,14:15,1213.201,1216.3494736842106,3.1484736842105576
no08,533967_00280_11490_0,1430,14:30,778.4219999999999,778.5678947368422,0.1458947368422514
no08,533967_00280_11490_0,1445,14:45,926.123,924.9547368421051,-1.1682631578948985
no08,533967_00280_11490_0,1500,15:00,677.4404999999999,681.581052631579,4.140552631579112
no08,533967_00280_11490_0,1515,15:15,928.7965,925.5563157894736,-3.2401842105264222
no08,533967_00280_11490_0,1530,15:30,903.33,907.027894736842,3.6978947368419313
no08,533967_00280_11490_0,1545,15:45,794.3435,788.0647368421053,-6.278763157894673
no08,533967_00280_11490_0,1600,16:00,815.962,818.3852631578948,2.4232631578947803
no08,533967_00280_11490_0,1615,16:15,852.741,844.1115789473683,-8.629421052631642
no08,533967_00280_11490_0,1630,16:30,571.6175000000001,579.4521052631579,7.834605263157869
no08,533967_00280_11490_0,1645,16:45,898.6545,898.4215789473683,-0.2329210526316956
no08,533967_00280_11490_0,1700,17:00,705.4395000000001,703.3542105263158,-2.08528947368427
