scenario,timestr,slot_code,subset,V_net_mean,TTT_mean,flow_kmveh_mean
no04,2022/10/18 13:00:00,1300,non_target,28.325078253459946,190815.7061111111,1501.0959722222224
no04,2022/10/18 13:15:00,1315,non_target,28.472248918235803,178457.94333333333,1411.1280166666666
no04,2022/10/18 13:30:00,1330,non_target,28.351942115398952,177560.95722222223,1398.26825
no04,2022/10/18 13:45:00,1345,non_target,27.92598159183022,158549.66611111112,1229.8378388888889
no04,2022/10/18 14:00:00,1400,non_target,28.181857166630937,175542.1538888889,1374.0136166666666
no04,2022/10/18 14:15:00,1415,non_target,28.026981397265743,188138.14166666666,1464.2618222222222
no04,2022/10/18 14:30:00,1430,non_target,29.007098851469966,178545.8661111111,1438.516688888889
no04,2022/10/18 14:45:00,1445,non_target,28.339259234777536,182711.4611111111,1438.117588888889
no04,2022/10/18 15:00:00,1500,non_target,26.617994057994004,192710.3238888889,1424.5218666666667
no04,2022/10/18 15:15:00,1515,non_target,27.21787317180548,190007.06999999998,1436.0311
no04,2022/10/18 15:30:00,1530,non_target,26.96710119776846,189929.1822222222,1422.3466222222223
no04,2022/10/18 15:45:00,1545,non_target,27.139379060262367,181775.0338888889,1369.7069333333334
no04,2022/10/18 16:00:00,1600,non_target,24.126087431622274,241233.18333333332,1616.4844444444445
no04,2022/10/18 16:15:00,1615,non_target,24.245402948393526,235108.84055555554,1582.7408555555555
no04,2022/10/18 16:30:00,1630,non_target,23.505805785844032,236211.64111111112,1541.3096722222222
no04,2022/10/18 16:45:00,1645,non_target,24.588661429376142,239127.02833333332,1631.7494777777779
no04,2022/10/18 17:00:00,1700,non_target,23.49609188253848,254899.59444444446,1660.2298
no04,2022/10/18 17:15:00,1715,non_target,27.15281430343697,224691.16777777777,1694.3508333333334
no04,2022/10/18 17:30:00,1730,non_target,26.217588923352146,219965.11333333334,1601.5109222222222
no04,2022/10/18 17:45:00,1745,non_target,25.055571922578164,240574.5038888889,1673.0438000000001
no04,2022/10/18 18:00:00,1800,non_target,25.037778487415608,240033.93444444446,1667.9346666666668
no04,2022/10/18 18:15:00,1815,non_target,26.0865430548935,218032.93277777778,1578.645811111111
no04,2022/10/18 18:30:00,1830,non_target,27.86411004850963,187856.55388888888,1453.506611111111
no05,2022/10/18 07:00:00,0700,non_target,28.825677982940135,167711.20444444445,1342.7786222222223
no05,2022/10/18 07:15:00,0715,non_target,28.535808367022057,196956.96444444443,1561.01285
no05,2022/10/18 07:30:00,0730,non_target,27.794270081725244,215309.0711111111,1661.8263333333334
no05,2022/10/18 07:45:00,0745,non_target,26.317234956879215,228486.13555555555,1669.1603611111111
no05,2022/10/18 08:00:00,0800,non_target,23.802440339970165,275854.43,1822.5815388888889
no05,2022/10/18 08:15:00,0815,non_target,25.505147650826384,258252.87444444446,1828.920061111111
no05,2022/10/18 08:30:00,0830,non_target,24.29562586808916,278188.2477777778,1876.7035833333332
no05,2022/10/18 08:45:00,0845,non_target,24.921179985351678,254454.065,1759.8506055555556
no05,2022/10/18 09:00:00,0900,non_target,27.515007766881556,208062.88333333333,1590.0238277777778
no05,2022/10/18 09:15:00,0915,non_target,27.41903431016907,190888.67,1453.4558111111112
no05,2022/10/18 09:30:00,0930,non_target,26.551659208025136,206396.08,1520.0238333333334
no05,2022/10/18 09:45:00,0945,non_target,28.742326885508632,184059.10666666666,1469.2143388888887
no05,2022/10/18 10:00:00,1000,non_target,27.714631619709152,199629.3238888889,1536.2449444444444
no05,2022/10/18 10:15:00,1015,non_target,26.797076256549204,197565.14666666667,1468.293661111111
no05,2022/10/18 10:30:00,1030,non_target,28.194746335790157,181373.74055555556,1420.3149055555557
no05,2022/10/18 10:45:00,1045,non_target,28.832847590170502,173851.18833333335,1392.319088888889
no05,2022/10/18 11:00:00,1100,non_target,27.786992683388135,190847.27833333332,1472.8438277777777
no05,2022/10/18 11:15:00,1115,non_target,27.02657846244228,204294.76166666666,1533.47395
no05,2022/10/18 11:30:00,1130,non_target,27.76944177375232,183754.39944444445,1417.11175
no05,2022/10/18 11:45:00,1145,non_target,28.24064877702774,181306.37111111113,1422.1984944444443
no05,2022/10/18 12:00:00,1200,non_target,27.902519318588936,190857.20111111112,1478.8658722222222
no05,2022/10/18 12:15:00,1215,non_target,27.669384132754757,202229.5838888889,1553.7655111111112
no05,2022/10/18 12:30:00,1230,non_target,27.674751596416037,187496.45944444445,1441.0318055555554
no05,2022/10/18 12:45:00,1245,non_target,28.745585068206196,183540.37277777778,1465.3677
no05,2022/10/18 13:00:00,1300,non_target,28.20791103474936,191897.3961111111,1503.3983166666667
no05,2022/10/18 13:15:00,1315,non_target,28.52301262533312,178253.62722222222,1412.030538888889
no05,2022/10/18 13:30:00,1330,non_target,28.329559496611147,178716.66555555555,1406.2928166666668
no05,2022/10/18 13:45:00,1345,non_target,27.932998230589437,158017.86111111112,1225.98495
no05,2022/10/18 14:00:00,1400,non_target,28.161438842702506,175065.73944444445,1369.2981666666665
no05,2022/10/18 14:15:00,1415,non_target,27.86721212724359,188953.05944444443,1462.2093333333332
no05,2022/10/18 14:30:00,1430,non_target,29.067330047496448,178333.10222222222,1439.746611111111
no05,2022/10/18 14:45:00,1445,non_target,28.21501591210943,183403.25388888887,1436.966788888889
no05,2022/10/18 15:00:00,1500,non_target,26.5208152150667,193374.0688888889,1423.8863722222222
no05,2022/10/18 15:15:00,1515,non_target,27.1588357571871,189601.14833333332,1430.2005222222222
no05,2022/10/18 15:30:00,1530,non_target,26.909621874684667,190894.75166666665,1426.5686166666665
no05,2022/10/18 15:45:00,1545,non_target,27.18333480337234,180974.01833333334,1366.0216722222222
no05,2022/10/18 16:00:00,1600,non_target,24.06101348514822,240558.47,1607.3141611111112
no05,2022/10/18 16:15:00,1615,non_target,24.095818756760575,237672.97666666668,1590.1911388888889
no05,2022/10/18 16:30:00,1630,non_target,23.232056722275047,236419.65555555554,1524.59815
no05,2022/10/18 16:45:00,1645,non_target,24.267157896428657,243070.84166666667,1637.5664277777778
no05,2022/10/18 17:00:00,1700,non_target,23.59288413264006,254089.2766666667,1663.6140555555555
no05,2022/10/18 17:15:00,1715,non_target,26.988775367005907,225995.64388888888,1694.0092055555556
no05,2022/10/18 17:30:00,1730,non_target,26.089096036476022,220395.22722222222,1596.1916166666665
no05,2022/10/18 17:45:00,1745,non_target,24.835938240483607,244129.21666666667,1682.0131
no05,2022/10/18 18:00:00,1800,non_target,24.97367489944766,240036.43555555554,1662.5818777777777
no05,2022/10/18 18:15:00,1815,non_target,25.818609708651323,219484.6238888889,1570.4648888888887
no05,2022/10/18 18:30:00,1830,non_target,27.706179133227728,190083.42055555555,1460.951827777778
no06,2022/10/18 07:00:00,0700,non_target,28.833242851886766,167678.57444444444,1342.8421166666667
no06,2022/10/18 07:15:00,0715,non_target,28.55844615031803,196796.51277777777,1560.9328611111112
no06,2022/10/18 07:30:00,0730,non_target,27.95888316033619,214386.99666666667,1664.4906944444444
no06,2022/10/18 07:45:00,0745,non_target,26.5014479486332,226513.32166666666,1666.8822944444446
no06,2022/10/18 08:00:00,0800,non_target,23.974036418618194,274466.85500000004,1826.13325
no06,2022/10/18 08:15:00,0815,non_target,25.623296559994987,257028.1377777778,1828.4792944444443
no06,2022/10/18 08:30:00,0830,non_target,24.348164789577247,277469.5966666667,1875.9412055555558
no06,2022/10/18 08:45:00,0845,non_target,24.831656771809655,255950.56833333336,1762.9432166666666
no06,2022/10/18 09:00:00,0900,non_target,27.60660028777186,207554.48444444445,1591.21915
no06,2022/10/18 09:15:00,0915,non_target,27.1643806570754,191554.3011111111,1444.8755166666667
no06,2022/10/18 09:30:00,0930,non_target,26.396507085729233,208393.33166666667,1526.9231555555555
no06,2022/10/18 09:45:00,0945,non_target,28.80657704560565,183501.24722222224,1468.1174277777777
no06,2022/10/18 10:00:00,1000,non_target,27.749811985557997,199239.59666666668,1535.2920777777776
no06,2022/10/18 10:15:00,1015,non_target,26.81542250250043,197644.41944444444,1469.23075
no06,2022/10/18 10:30:00,1030,non_target,28.32335266779633,180503.17777777778,1419.6762444444444
no06,2022/10/18 10:45:00,1045,non_target,28.790754368544746,174901.2811111111,1398.5302333333334
no06,2022/10/18 11:00:00,1100,non_target,27.746120421331522,191480.07444444444,1475.5041222222221
no06,2022/10/18 11:15:00,1115,non_target,27.081835373889984,204485.16833333333,1537.907327777778
no06,2022/10/18 11:30:00,1130,non_target,27.793690822314574,183673.32777777777,1417.73555
no06,2022/10/18 11:45:00,1145,non_target,28.2102260012776,181365.79555555555,1421.0025777777778
no06,2022/10/18 12:00:00,1200,non_target,27.964851378999736,190330.1761111111,1478.272322222222
no06,2022/10/18 12:15:00,1215,non_target,27.728787881161768,203500.40222222224,1567.1924555555556
no06,2022/10/18 12:30:00,1230,non_target,27.65052369726272,188040.695,1444.0186944444445
no06,2022/10/18 12:45:00,1245,non_target,28.79097086166441,183945.30055555556,1470.7471611111112
no06,2022/10/18 13:00:00,1300,non_target,28.354179876261856,190467.51388888888,1499.931
no06,2022/10/18 13:15:00,1315,non_target,28.42521799328226,179124.41222222222,1414.1001277777777
no06,2022/10/18 13:30:00,1330,non_target,28.355578668702805,178124.40666666665,1402.8411222222223
no06,2022/10/18 13:45:00,1345,non_target,27.99087277808368,158043.37555555554,1228.7162722222222
no06,2022/10/18 14:00:00,1400,non_target,28.162034490265924,175816.37,1375.1867722222223
no06,2022/10/18 14:15:00,1415,non_target,28.054005640504343,188421.87444444446,1467.9279944444445
no06,2022/10/18 14:30:00,1430,non_target,28.93508757304564,179175.23833333334,1439.9101611111112
no06,2022/10/18 14:45:00,1445,non_target,28.32400954154403,183429.49333333332,1442.9709777777778
no06,2022/10/18 15:00:00,1500,non_target,26.644114337795035,193299.60944444445,1429.9434833333335
no06,2022/10/18 15:15:00,1515,non_target,27.194344015607452,190816.40777777776,1440.6590222222221
no06,2022/10/18 15:30:00,1530,non_target,26.96730804982877,189650.29444444444,1420.2305833333332
no06,2022/10/18 15:45:00,1545,non_target,27.16802055536415,181508.11166666666,1369.307661111111
no06,2022/10/18 16:00:00,1600,non_target,24.038672123189443,242392.72833333336,1618.3210555555554
no06,2022/10/18 16:15:00,1615,non_target,24.0713451301872,236967.67833333334,1583.7872277777778
no06,2022/10/18 16:30:00,1630,non_target,23.16499360864302,239897.53777777776,1540.9281611111112
no06,2022/10/18 16:45:00,1645,non_target,24.36175058674635,242356.32833333334,1638.8460333333333
no06,2022/10/18 17:00:00,1700,non_target,23.296431936658617,256203.37388888892,1656.7497277777777
no06,2022/10/18 17:15:00,1715,non_target,26.973342584500166,226522.285,1696.8131722222222
no06,2022/10/18 17:30:00,1730,non_target,26.123286522189616,220855.08500000002,1602.088061111111
no06,2022/10/18 17:45:00,1745,non_target,24.766011314432482,243011.62611111108,1670.2724055555555
no06,2022/10/18 18:00:00,1800,non_target,24.88214906601911,241724.15944444446,1668.0819833333335
no06,2022/10/18 18:15:00,1815,non_target,25.551884222769857,222195.535,1574.161577777778
no06,2022/10/18 18:30:00,1830,non_target,27.593800475091815,191747.17166666666,1468.3389277777778
no07,2022/10/18 07:00:00,0700,non_target,28.795382616155834,167743.56666666668,1341.5935722222223
no07,2022/10/18 07:15:00,0715,non_target,28.517316059103987,197168.26944444445,1561.6996
no07,2022/10/18 07:30:00,0730,non_target,27.8592436098382,215470.18000000002,1666.8506444444445
no07,2022/10/18 07:45:00,0745,non_target,26.312881831284006,228257.9261111111,1667.480722222222
no07,2022/10/18 08:00:00,0800,non_target,23.896244830926335,275482.81944444444,1827.6974555555555
no07,2022/10/18 08:15:00,0815,non_target,25.46985433191956,258436.6816666667,1827.0996000000002
no07,2022/10/18 08:30:00,0830,non_target,24.259419418199705,279019.06944444444,1879.5758944444444
no07,2022/10/18 08:45:00,0845,non_target,24.83583719042249,256387.6377777778,1766.5132722222222
no07,2022/10/18 09:00:00,0900,non_target,27.450221914457842,209099.92111111112,1594.0864
no07,2022/10/18 09:15:00,0915,non_target,27.468587308590145,190840.72055555554,1455.6500833333332
no07,2022/10/18 09:30:00,0930,non_target,26.546410660119832,206720.2422222222,1522.4417055555557
no07,2022/10/18 09:45:00,0945,non_target,28.706238298325033,185364.55277777778,1477.7308444444445
no07,2022/10/18 10:00:00,1000,non_target,27.587983337913077,200231.96555555554,1533.8816222222222
no07,2022/10/18 10:15:00,1015,non_target,26.107935883332885,202778.2811111111,1467.0636777777777
no07,2022/10/18 10:30:00,1030,non_target,28.0777081973589,182737.63666666666,1424.5494
no07,2022/10/18 10:45:00,1045,non_target,28.788153778765782,176091.46277777778,1408.059711111111
no07,2022/10/18 11:00:00,1100,non_target,27.788303639980427,192886.4338888889,1488.5708777777777
no07,2022/10/18 11:15:00,1115,non_target,26.995289322071297,206126.83777777778,1545.4962777777778
no07,2022/10/18 11:30:00,1130,non_target,27.773206630023058,183697.0911111111,1416.9113222222222
no07,2022/10/18 11:45:00,1145,non_target,28.19104838646973,182739.9577777778,1430.9636833333334
no07,2022/10/18 12:00:00,1200,non_target,27.79391047813652,193656.61,1494.52365
no07,2022/10/18 12:15:00,1215,non_target,27.598111624105314,203961.17444444445,1563.1579388888888
no07,2022/10/18 12:30:00,1230,non_target,27.614634452279134,188151.7488888889,1442.9519277777777
no07,2022/10/18 12:45:00,1245,non_target,28.747082161369235,183705.29944444445,1466.71165
no07,2022/10/18 13:00:00,1300,non_target,28.223583162019402,192078.2422222222,1505.6637222222223
no07,2022/10/18 13:15:00,1315,non_target,28.493933101308958,178651.90444444443,1413.7246888888887
no07,2022/10/18 13:30:00,1330,non_target,28.31519970556647,178778.905,1406.1156666666666
no07,2022/10/18 13:45:00,1345,non_target,27.86419133306236,158774.8011111111,1228.6794333333335
no07,2022/10/18 14:00:00,1400,non_target,28.14496298193113,176398.19333333333,1378.9141499999998
no07,2022/10/18 14:15:00,1415,non_target,27.861481354531378,190686.94222222222,1475.1155444444444
no07,2022/10/18 14:30:00,1430,non_target,28.9985546047831,179191.00388888887,1443.1394611111111
no07,2022/10/18 14:45:00,1445,non_target,28.097440755933132,184754.62833333333,1441.4215611111113
no07,2022/10/18 15:00:00,1500,non_target,26.501849393389872,196461.42388888888,1445.680461111111
no07,2022/10/18 15:15:00,1515,non_target,27.162467696614684,190063.54333333333,1433.7863
no07,2022/10/18 15:30:00,1530,non_target,26.85327860861543,191656.65666666665,1429.2536277777779
no07,2022/10/18 15:45:00,1545,non_target,27.239254551111436,180835.31722222222,1367.8720055555557
no07,2022/10/18 16:00:00,1600,non_target,24.086447944787203,241281.21000000002,1613.6829222222223
no07,2022/10/18 16:15:00,1615,non_target,24.209173471856452,236189.68055555556,1587.6783944444444
no07,2022/10/18 16:30:00,1630,non_target,23.3076009907913,236072.3538888889,1527.1393944444444
no07,2022/10/18 16:45:00,1645,non_target,24.330788825568007,242654.9966666667,1638.699461111111
no07,2022/10/18 17:00:00,1700,non_target,23.582898285301255,254041.24444444446,1662.2552
no07,2022/10/18 17:15:00,1715,non_target,26.714965589541926,228540.66944444444,1695.703161111111
no07,2022/10/18 17:30:00,1730,non_target,25.99865500542023,221079.44722222222,1595.838638888889
no07,2022/10/18 17:45:00,1745,non_target,24.641520054349584,245604.11555555556,1679.3969777777777
no07,2022/10/18 18:00:00,1800,non_target,24.491216955493762,244152.91111111114,1658.8725555555554
no07,2022/10/18 18:15:00,1815,non_target,24.876734020776198,227039.45277777777,1565.9874499999999
no07,2022/10/18 18:30:00,1830,non_target,27.087331143103565,197628.89055555558,1484.1827444444446
no08,2022/10/18 07:00:00,0700,non_target,28.808352835913386,167661.96777777778,1341.5441555555556
no08,2022/10/18 07:15:00,0715,non_target,28.53251956238553,196981.72055555557,1560.9936222222223
no08,2022/10/18 07:30:00,0730,non_target,27.911134785325252,215353.34999999998,1668.9839333333334
no08,2022/10/18 07:45:00,0745,non_target,26.51129910399655,226464.91333333333,1667.3247999999999
no08,2022/10/18 08:00:00,0800,non_target,23.874998493740218,275705.25444444444,1826.58145
no08,2022/10/18 08:15:00,0815,non_target,25.54869068021445,258233.82444444444,1831.8775555555558
no08,2022/10/18 08:30:00,0830,non_target,24.440414557759826,276803.83555555553,1878.408438888889
no08,2022/10/18 08:45:00,0845,non_target,24.707061625764943,257301.24388888886,1763.5892166666665
no08,2022/10/18 09:00:00,0900,non_target,27.4370219464628,208749.33944444443,1589.8906611111113
no08,2022/10/18 09:15:00,0915,non_target,27.14453890176295,192165.39277777777,1448.3572666666669
no08,2022/10/18 09:30:00,0930,non_target,26.412645309547912,208133.02,1525.3736166666667
no08,2022/10/18 09:45:00,0945,non_target,28.736403916938148,184589.66166666668,1473.170011111111
no08,2022/10/18 10:00:00,1000,non_target,27.699617360005522,200215.83777777778,1539.9339666666665
no08,2022/10/18 10:15:00,1015,non_target,26.500501603955584,199642.5088888889,1468.0238722222223
no08,2022/10/18 10:30:00,1030,non_target,28.391311120188593,180291.19055555557,1421.7339277777778
no08,2022/10/18 10:45:00,1045,non_target,28.802740274406617,175824.34333333335,1406.6738777777778
no08,2022/10/18 11:00:00,1100,non_target,27.779924242914834,192176.9111111111,1482.8526333333332
no08,2022/10/18 11:15:00,1115,non_target,27.054223410449097,205450.63333333333,1543.6280333333334
no08,2022/10/18 11:30:00,1130,non_target,27.80891830851971,184356.9911111111,1423.746411111111
no08,2022/10/18 11:45:00,1145,non_target,28.19769761268471,182084.37722222222,1426.0623944444444
no08,2022/10/18 12:00:00,1200,non_target,27.881217905930352,191977.3738888889,1486.457938888889
no08,2022/10/18 12:15:00,1215,non_target,27.731063368788266,203890.9188888889,1570.221
no08,2022/10/18 12:30:00,1230,non_target,27.70359359666195,187710.9172222222,1444.1906555555554
no08,2022/10/18 12:45:00,1245,non_target,28.727078271003077,184238.71,1469.8140833333334
no08,2022/10/18 13:00:00,1300,non_target,28.34850222537539,191247.83388888888,1505.8298722222223
no08,2022/10/18 13:15:00,1315,non_target,28.447486133093403,178756.9111111111,1412.3213
no08,2022/10/18 13:30:00,1330,non_target,28.333029854260843,178364.82666666666,1403.6495666666667
no08,2022/10/18 13:45:00,1345,non_target,27.941133514535252,158859.77666666667,1232.931261111111
no08,2022/10/18 14:00:00,1400,non_target,28.14343145688633,177736.3161111111,1389.2154055555557
no08,2022/10/18 14:15:00,1415,non_target,27.96563711599238,190156.83166666667,1476.75945
no08,2022/10/18 14:30:00,1430,non_target,28.967213626430684,178851.53277777776,1438.9066444444443
no08,2022/10/18 14:45:00,1445,non_target,28.310473847436057,183927.09333333335,1446.1342333333332
no08,2022/10/18 15:00:00,1500,non_target,26.497211851091286,194395.34666666665,1429.5546666666667
no08,2022/10/18 15:15:00,1515,non_target,27.202957495363613,190757.09277777778,1440.6635333333334
no08,2022/10/18 15:30:00,1530,non_target,26.985621914885662,189807.08944444443,1422.3773388888887
no08,2022/10/18 15:45:00,1545,non_target,27.212628281284942,181263.98944444445,1369.6534722222223
no08,2022/10/18 16:00:00,1600,non_target,23.995320961448353,243219.66833333333,1620.9256333333333
no08,2022/10/18 16:15:00,1615,non_target,24.136292330752912,237670.05666666664,1592.8203333333333
no08,2022/10/18 16:30:00,1630,non_target,23.28477584677028,238254.41499999998,1539.5918111111112
no08,2022/10/18 16:45:00,1645,non_target,24.06263192691263,245202.99000000002,1636.4181333333333
no08,2022/10/18 17:00:00,1700,non_target,23.087709753224054,259585.61888888886,1662.6988111111111
no08,2022/10/18 17:15:00,1715,non_target,26.836882676221464,227503.45888888888,1695.4629444444445
no08,2022/10/18 17:30:00,1730,non_target,25.988477678079942,221524.66,1598.7364333333333
no08,2022/10/18 17:45:00,1745,non_target,24.892695809490466,242660.75055555554,1676.9017444444444
no08,2022/10/18 18:00:00,1800,non_target,25.069221422683064,239821.67333333334,1667.996238888889
no08,2022/10/18 18:15:00,1815,non_target,25.609954803180447,221633.29166666666,1574.5631222222223
no08,2022/10/18 18:30:00,1830,non_target,27.63501341803355,191070.61222222223,1466.1489833333335
