route_id,start_speed,end_speed,n_speeds,all_common_count,exists_common,observed_n_speeds_in_results_final,TTT_min_in_interval,TTT_max_in_interval,TTT_range,ttt_const_threshold,ttt_const_flag,common_flag,both_flag
333.0,27.5,40.0,6.0,0.0,0.0,6,182.9999999999998,293.4545454545449,110.45454545454513,0.0,0,0,0
333.0,27.5,42.5,7.0,0.0,0.0,7,180.0,293.4545454545449,113.45454545454493,0.0,0,0,0
333.0,27.5,45.0,8.0,0.0,0.0,8,179.9999999999997,293.4545454545449,113.45454545454524,0.0,0,0,0
333.0,27.5,47.5,9.0,0.0,0.0,9,170.5263157894736,293.4545454545449,122.92822966507131,0.0,0,0,0
333.0,27.5,50.0,10.0,0.0,0.0,10,155.9999999999999,293.4545454545449,137.45454545454504,0.0,0,0,0
333.0,30.0,30.0,1.0,1794.0,1.0,1,267.9999999999995,267.9999999999995,0.0,0.0,1,1,1
333.0,30.0,32.5,2.0,18.0,1.0,2,240.0,267.9999999999995,27.99999999999949,0.0,0,1,0
333.0,30.0,35.0,3.0,0.0,0.0,3,214.2857142857139,267.9999999999995,53.71428571428558,0.0,0,0,0
333.0,30.0,37.5,4.0,0.0,0.0,4,191.9999999999998,267.9999999999995,75.99999999999969,0.0,0,0,0
333.0,30.0,40.0,5.0,0.0,0.0,5,182.9999999999998,267.9999999999995,84.99999999999969,0.0,0,0,0
333.0,30.0,42.5,6.0,0.0,0.0,6,180.0,267.9999999999995,87.99999999999949,0.0,0,0,0
333.0,30.0,45.0,7.0,0.0,0.0,7,179.9999999999997,267.9999999999995,87.9999999999998,0.0,0,0,0
333.0,30.0,47.5,8.0,0.0,0.0,8,170.5263157894736,267.9999999999995,97.47368421052587,0.0,0,0,0
333.0,30.0,50.0,9.0,0.0,0.0,9,155.9999999999999,267.9999999999995,111.9999999999996,0.0,0,0,0
333.0,32.5,32.5,1.0,42.0,1.0,1,240.0,240.0,0.0,0.0,1,1,1
333.0,32.5,35.0,2.0,0.0,0.0,2,214.2857142857139,240.0,25.714285714286092,0.0,0,0,0
333.0,32.5,37.5,3.0,0.0,0.0,3,191.9999999999998,240.0,48.0000000000002,0.0,0,0,0
333.0,32.5,40.0,4.0,0.0,0.0,4,182.9999999999998,240.0,57.0000000000002,0.0,0,0,0
333.0,32.5,42.5,5.0,0.0,0.0,5,180.0,240.0,60.0,0.0,0,0,0
333.0,32.5,45.0,6.0,0.0,0.0,6,179.9999999999997,240.0,60.00000000000031,0.0,0,0,0
333.0,32.5,47.5,7.0,0.0,0.0,7,170.5263157894736,240.0,69.47368421052639,0.0,0,0,0
333.0,32.5,50.0,8.0,0.0,0.0,8,155.9999999999999,240.0,84.00000000000011,0.0,0,0,0
333.0,35.0,35.0,1.0,229.0,1.0,1,214.2857142857139,214.2857142857139,0.0,0.0,1,1,1
333.0,35.0,37.5,2.0,11.0,1.0,2,191.9999999999998,214.2857142857139,22.285714285714107,0.0,0,1,0
333.0,35.0,40.0,3.0,3.0,1.0,3,182.9999999999998,214.2857142857139,31.285714285714107,0.0,0,1,0
333.0,35.0,42.5,4.0,3.0,1.0,4,180.0,214.2857142857139,34.28571428571391,0.0,0,1,0
333.0,35.0,45.0,5.0,3.0,1.0,5,179.9999999999997,214.2857142857139,34.28571428571422,0.0,0,1,0
333.0,35.0,47.5,6.0,0.0,0.0,6,170.5263157894736,214.2857142857139,43.759398496240294,0.0,0,0,0
333.0,35.0,50.0,7.0,0.0,0.0,7,155.9999999999999,214.2857142857139,58.28571428571402,0.0,0,0,0
333.0,37.5,37.5,1.0,33.0,1.0,1,191.9999999999998,191.9999999999998,0.0,0.0,1,1,1
333.0,37.5,40.0,2.0,9.0,1.0,2,182.9999999999998,191.9999999999998,9.0,0.0,0,1,0
333.0,37.5,42.5,3.0,9.0,1.0,3,180.0,191.9999999999998,11.999999999999801,0.0,0,1,0
333.0,37.5,45.0,4.0,9.0,1.0,4,179.9999999999997,191.9999999999998,12.000000000000114,0.0,0,1,0
333.0,37.5,47.5,5.0,0.0,0.0,5,170.5263157894736,191.9999999999998,21.473684210526187,0.0,0,0,0
333.0,37.5,50.0,6.0,0.0,0.0,6,155.9999999999999,191.9999999999998,35.999999999999915,0.0,0,0,0
333.0,40.0,40.0,1.0,315.0,1.0,1,182.9999999999998,182.9999999999998,0.0,0.0,1,1,1
333.0,40.0,42.5,2.0,315.0,1.0,2,180.0,182.9999999999998,2.999999999999801,0.0,0,1,0
333.0,40.0,45.0,3.0,315.0,1.0,3,179.9999999999997,182.9999999999998,3.0000000000001137,0.0,0,1,0
333.0,40.0,47.5,4.0,0.0,0.0,4,170.5263157894736,182.9999999999998,12.473684210526187,0.0,0,0,0
333.0,40.0,50.0,5.0,0.0,0.0,5,155.9999999999999,182.9999999999998,26.999999999999915,0.0,0,0,0
333.0,42.5,42.5,1.0,2175.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
333.0,42.5,45.0,2.0,2175.0,1.0,2,179.9999999999997,180.0,3.126388037344441e-13,0.0,0,1,0
333.0,42.5,47.5,3.0,0.0,0.0,3,170.5263157894736,180.0,9.473684210526386,0.0,0,0,0
333.0,42.5,50.0,4.0,0.0,0.0,4,155.9999999999999,180.0,24.000000000000114,0.0,0,0,0
333.0,45.0,45.0,1.0,13145.0,1.0,1,179.9999999999997,179.9999999999997,0.0,0.0,1,1,1
333.0,45.0,47.5,2.0,0.0,0.0,2,170.5263157894736,179.9999999999997,9.473684210526073,0.0,0,0,0
333.0,45.0,50.0,3.0,0.0,0.0,3,155.9999999999999,179.9999999999997,23.9999999999998,0.0,0,0,0
333.0,47.5,47.5,1.0,3225.0,1.0,1,170.5263157894736,170.5263157894736,0.0,0.0,1,1,1
333.0,47.5,50.0,2.0,341.0,1.0,2,155.9999999999999,170.5263157894736,14.526315789473728,0.0,0,1,0
333.0,50.0,50.0,1.0,341.0,1.0,1,155.9999999999999,155.9999999999999,0.0,0.0,1,1,1
334.0,20.0,20.0,1.0,23125.0,1.0,1,317.9999999999992,317.9999999999992,0.0,0.0,1,1,1
334.0,20.0,22.5,2.0,0.0,0.0,2,266.6666666666661,317.9999999999992,51.33333333333309,0.0,0,0,0
334.0,20.0,25.0,3.0,0.0,0.0,3,239.9999999999998,317.9999999999992,77.9999999999994,0.0,0,0,0
334.0,20.0,27.5,4.0,0.0,0.0,4,234.545454545454,317.9999999999992,83.45454545454521,0.0,0,0,0
334.0,20.0,30.0,5.0,0.0,0.0,5,215.9999999999996,317.9999999999992,101.9999999999996,0.0,0,0,0
334.0,20.0,32.5,6.0,0.0,0.0,6,202.1538461538458,317.9999999999992,115.84615384615341,0.0,0,0,0
334.0,20.0,35.0,7.0,0.0,0.0,7,190.2857142857133,317.9999999999992,127.7142857142859,0.0,0,0,0
334.0,20.0,37.5,8.0,0.0,0.0,8,179.9999999999999,317.9999999999992,137.99999999999932,0.0,0,0,0
334.0,20.0,40.0,9.0,0.0,0.0,9,179.9999999999996,317.9999999999992,137.9999999999996,0.0,0,0,0
334.0,20.0,42.5,10.0,0.0,0.0,10,178.5882352941171,317.9999999999992,139.4117647058821,0.0,0,0,0
334.0,20.0,45.0,11.0,0.0,0.0,11,174.6666666666664,317.9999999999992,143.3333333333328,0.0,0,0,0
334.0,20.0,47.5,12.0,0.0,0.0,12,164.8421052631576,317.9999999999992,153.1578947368416,0.0,0,0,0
334.0,20.0,50.0,13.0,0.0,0.0,13,155.9999999999997,317.9999999999992,161.99999999999952,0.0,0,0,0
334.0,22.5,22.5,1.0,7371.0,1.0,1,266.6666666666661,266.6666666666661,0.0,0.0,1,1,1
334.0,22.5,25.0,2.0,3271.0,1.0,2,239.9999999999998,266.6666666666661,26.666666666666316,0.0,0,1,0
334.0,22.5,27.5,3.0,0.0,0.0,3,234.545454545454,266.6666666666661,32.121212121212125,0.0,0,0,0
334.0,22.5,30.0,4.0,0.0,0.0,4,215.9999999999996,266.6666666666661,50.666666666666515,0.0,0,0,0
334.0,22.5,32.5,5.0,0.0,0.0,5,202.1538461538458,266.6666666666661,64.51282051282033,0.0,0,0,0
334.0,22.5,35.0,6.0,0.0,0.0,6,190.2857142857133,266.6666666666661,76.3809523809528,0.0,0,0,0
334.0,22.5,37.5,7.0,0.0,0.0,7,179.9999999999999,266.6666666666661,86.66666666666623,0.0,0,0,0
334.0,22.5,40.0,8.0,0.0,0.0,8,179.9999999999996,266.6666666666661,86.66666666666652,0.0,0,0,0
334.0,22.5,42.5,9.0,0.0,0.0,9,178.5882352941171,266.6666666666661,88.078431372549,0.0,0,0,0
334.0,22.5,45.0,10.0,0.0,0.0,10,174.6666666666664,266.6666666666661,91.99999999999972,0.0,0,0,0
334.0,22.5,47.5,11.0,0.0,0.0,11,164.8421052631576,266.6666666666661,101.82456140350851,0.0,0,0,0
334.0,22.5,50.0,12.0,0.0,0.0,12,155.9999999999997,266.6666666666661,110.66666666666643,0.0,0,0,0
334.0,25.0,25.0,1.0,4851.0,1.0,1,239.9999999999998,239.9999999999998,0.0,0.0,1,1,1
334.0,25.0,27.5,2.0,0.0,0.0,2,234.545454545454,239.9999999999998,5.4545454545458085,0.0,0,0,0
334.0,25.0,30.0,3.0,0.0,0.0,3,215.9999999999996,239.9999999999998,24.0000000000002,0.0,0,0,0
334.0,25.0,32.5,4.0,0.0,0.0,4,202.1538461538458,239.9999999999998,37.84615384615401,0.0,0,0,0
334.0,25.0,35.0,5.0,0.0,0.0,5,190.2857142857133,239.9999999999998,49.71428571428649,0.0,0,0,0
334.0,25.0,37.5,6.0,0.0,0.0,6,179.9999999999999,239.9999999999998,59.999999999999915,0.0,0,0,0
334.0,25.0,40.0,7.0,0.0,0.0,7,179.9999999999996,239.9999999999998,60.0000000000002,0.0,0,0,0
334.0,25.0,42.5,8.0,0.0,0.0,8,178.5882352941171,239.9999999999998,61.41176470588269,0.0,0,0,0
334.0,25.0,45.0,9.0,0.0,0.0,9,174.6666666666664,239.9999999999998,65.3333333333334,0.0,0,0,0
334.0,25.0,47.5,10.0,0.0,0.0,10,164.8421052631576,239.9999999999998,75.1578947368422,0.0,0,0,0
334.0,25.0,50.0,11.0,0.0,0.0,11,155.9999999999997,239.9999999999998,84.00000000000011,0.0,0,0,0
334.0,27.5,27.5,1.0,45.0,1.0,1,234.545454545454,234.545454545454,0.0,0.0,1,1,1
334.0,27.5,30.0,2.0,31.0,1.0,2,215.9999999999996,234.545454545454,18.54545454545439,0.0,0,1,0
334.0,27.5,32.5,3.0,19.0,1.0,3,202.1538461538458,234.545454545454,32.3916083916082,0.0,0,1,0
334.0,27.5,35.0,4.0,9.0,1.0,4,190.2857142857133,234.545454545454,44.25974025974068,0.0,0,1,0
334.0,27.5,37.5,5.0,1.0,1.0,5,179.9999999999999,234.545454545454,54.545454545454106,0.0,0,1,0
334.0,27.5,40.0,6.0,1.0,1.0,6,179.9999999999996,234.545454545454,54.54545454545439,0.0,0,1,0
334.0,27.5,42.5,7.0,0.0,0.0,7,178.5882352941171,234.545454545454,55.95721925133688,0.0,0,0,0
334.0,27.5,45.0,8.0,0.0,0.0,8,174.6666666666664,234.545454545454,59.87878787878759,0.0,0,0,0
334.0,27.5,47.5,9.0,0.0,0.0,9,164.8421052631576,234.545454545454,69.70334928229639,0.0,0,0,0
334.0,27.5,50.0,10.0,0.0,0.0,10,155.9999999999997,234.545454545454,78.5454545454543,0.0,0,0,0
334.0,30.0,30.0,1.0,2821.0,1.0,1,215.9999999999996,215.9999999999996,0.0,0.0,1,1,1
334.0,30.0,32.5,2.0,1729.0,1.0,2,202.1538461538458,215.9999999999996,13.846153846153811,0.0,0,1,0
334.0,30.0,35.0,3.0,819.0,1.0,3,190.2857142857133,215.9999999999996,25.71428571428629,0.0,0,1,0
334.0,30.0,37.5,4.0,91.0,1.0,4,179.9999999999999,215.9999999999996,35.999999999999716,0.0,0,1,0
334.0,30.0,40.0,5.0,91.0,1.0,5,179.9999999999996,215.9999999999996,36.0,0.0,0,1,0
334.0,30.0,42.5,6.0,0.0,0.0,6,178.5882352941171,215.9999999999996,37.41176470588249,0.0,0,0,0
334.0,30.0,45.0,7.0,0.0,0.0,7,174.6666666666664,215.9999999999996,41.3333333333332,0.0,0,0,0
334.0,30.0,47.5,8.0,0.0,0.0,8,164.8421052631576,215.9999999999996,51.157894736841996,0.0,0,0,0
334.0,30.0,50.0,9.0,0.0,0.0,9,155.9999999999997,215.9999999999996,59.999999999999915,0.0,0,0,0
334.0,32.5,32.5,1.0,6441.0,1.0,1,202.1538461538458,202.1538461538458,0.0,0.0,1,1,1
334.0,32.5,35.0,2.0,3051.0,1.0,2,190.2857142857133,202.1538461538458,11.86813186813248,0.0,0,1,0
334.0,32.5,37.5,3.0,339.0,1.0,3,179.9999999999999,202.1538461538458,22.153846153845905,0.0,0,1,0
334.0,32.5,40.0,4.0,339.0,1.0,4,179.9999999999996,202.1538461538458,22.15384615384619,0.0,0,1,0
334.0,32.5,42.5,5.0,0.0,0.0,5,178.5882352941171,202.1538461538458,23.56561085972868,0.0,0,0,0
334.0,32.5,45.0,6.0,0.0,0.0,6,174.6666666666664,202.1538461538458,27.48717948717939,0.0,0,0,0
334.0,32.5,47.5,7.0,0.0,0.0,7,164.8421052631576,202.1538461538458,37.311740890688185,0.0,0,0,0
334.0,32.5,50.0,8.0,0.0,0.0,8,155.9999999999997,202.1538461538458,46.153846153846104,0.0,0,0,0
334.0,35.0,35.0,1.0,5679.0,1.0,1,190.2857142857133,190.2857142857133,0.0,0.0,1,1,1
334.0,35.0,37.5,2.0,631.0,1.0,2,179.9999999999999,190.2857142857133,10.285714285713425,0.0,0,1,0
334.0,35.0,40.0,3.0,631.0,1.0,3,179.9999999999996,190.2857142857133,10.28571428571371,0.0,0,1,0
334.0,35.0,42.5,4.0,0.0,0.0,4,178.5882352941171,190.2857142857133,11.6974789915962,0.0,0,0,0
334.0,35.0,45.0,5.0,0.0,0.0,5,174.6666666666664,190.2857142857133,15.61904761904691,0.0,0,0,0
334.0,35.0,47.5,6.0,0.0,0.0,6,164.8421052631576,190.2857142857133,25.443609022555705,0.0,0,0,0
334.0,35.0,50.0,7.0,0.0,0.0,7,155.9999999999997,190.2857142857133,34.285714285713624,0.0,0,0,0
334.0,37.5,37.5,1.0,899.0,1.0,1,179.9999999999999,179.9999999999999,0.0,0.0,1,1,1
334.0,37.5,40.0,2.0,899.0,1.0,2,179.9999999999996,179.9999999999999,2.8421709430404007e-13,0.0,0,1,0
334.0,37.5,42.5,3.0,0.0,0.0,3,178.5882352941171,179.9999999999999,1.4117647058827743,0.0,0,0,0
334.0,37.5,45.0,4.0,0.0,0.0,4,174.6666666666664,179.9999999999999,5.333333333333485,0.0,0,0,0
334.0,37.5,47.5,5.0,0.0,0.0,5,164.8421052631576,179.9999999999999,15.15789473684228,0.0,0,0,0
334.0,37.5,50.0,6.0,0.0,0.0,6,155.9999999999997,179.9999999999999,24.0000000000002,0.0,0,0,0
334.0,40.0,40.0,1.0,15795.0,1.0,1,179.9999999999996,179.9999999999996,0.0,0.0,1,1,1
334.0,40.0,42.5,2.0,0.0,0.0,2,178.5882352941171,179.9999999999996,1.41176470588249,0.0,0,0,0
334.0,40.0,45.0,3.0,0.0,0.0,3,174.6666666666664,179.9999999999996,5.333333333333201,0.0,0,0,0
334.0,40.0,47.5,4.0,0.0,0.0,4,164.8421052631576,179.9999999999996,15.157894736841996,0.0,0,0,0
334.0,40.0,50.0,5.0,0.0,0.0,5,155.9999999999997,179.9999999999996,23.999999999999915,0.0,0,0,0
334.0,42.5,42.5,1.0,21925.0,1.0,1,178.5882352941171,178.5882352941171,0.0,0.0,1,1,1
334.0,42.5,45.0,2.0,20255.0,1.0,2,174.6666666666664,178.5882352941171,3.9215686274507107,0.0,0,1,0
334.0,42.5,47.5,3.0,0.0,0.0,3,164.8421052631576,178.5882352941171,13.746130030959506,0.0,0,0,0
334.0,42.5,50.0,4.0,0.0,0.0,4,155.9999999999997,178.5882352941171,22.588235294117425,0.0,0,0,0
334.0,45.0,45.0,1.0,74520.0,1.0,1,174.6666666666664,174.6666666666664,0.0,0.0,1,1,1
334.0,45.0,47.5,2.0,19425.0,1.0,2,164.8421052631576,174.6666666666664,9.824561403508795,0.0,0,1,0
334.0,45.0,50.0,3.0,11935.0,1.0,3,155.9999999999997,174.6666666666664,18.666666666666714,0.0,0,1,0
334.0,47.5,47.5,1.0,20535.0,1.0,1,164.8421052631576,164.8421052631576,0.0,0.0,1,1,1
334.0,47.5,50.0,2.0,12617.0,1.0,2,155.9999999999997,164.8421052631576,8.842105263157919,0.0,0,1,0
334.0,50.0,50.0,1.0,31031.0,1.0,1,155.9999999999997,155.9999999999997,0.0,0.0,1,1,1
