x1_s,x2_s,x3_s
108.0,37.2,44.4
108.0,37.2,45.6
108.0,37.2,46.8
108.0,37.2,48.0
108.0,37.2,49.2
108.0,37.2,50.4
108.0,37.2,51.6
108.0,37.2,52.8
108.0,37.2,54.0
108.0,37.2,55.2
108.0,37.2,56.4
108.0,37.2,57.6
108.0,37.2,58.8
108.0,37.2,60.0
108.0,37.2,61.2
108.0,37.2,62.4
108.0,37.2,63.6
108.0,37.2,64.8
108.0,37.2,66.0
108.0,37.2,67.2
108.0,38.4,32.4
108.0,38.4,33.6
108.0,38.4,34.8
108.0,38.4,36.0
108.0,38.4,37.2
108.0,38.4,38.4
108.0,38.4,39.6
108.0,38.4,40.8
108.0,38.4,42.0
108.0,38.4,43.2
108.0,38.4,44.4
108.0,38.4,45.6
108.0,38.4,46.8
108.0,38.4,48.0
108.0,38.4,49.2
108.0,38.4,50.4
108.0,38.4,51.6
108.0,38.4,52.8
108.0,38.4,54.0
108.0,38.4,55.2
108.0,38.4,56.4
108.0,38.4,57.6
108.0,38.4,58.8
108.0,38.4,60.0
108.0,38.4,61.2
108.0,38.4,62.4
108.0,38.4,63.6
108.0,38.4,64.8
108.0,38.4,66.0
108.0,38.4,67.2
108.0,38.4,68.4
108.0,39.6,33.6
108.0,39.6,34.8
108.0,39.6,36.0
108.0,39.6,37.2
108.0,39.6,38.4
108.0,39.6,39.6
108.0,39.6,40.8
108.0,39.6,42.0
108.0,39.6,43.2
108.0,39.6,44.4
108.0,39.6,45.6
108.0,39.6,46.8
108.0,39.6,48.0
108.0,39.6,49.2
108.0,39.6,50.4
108.0,39.6,51.6
108.0,39.6,52.8
108.0,39.6,54.0
108.0,39.6,55.2
108.0,39.6,56.4
108.0,39.6,57.6
108.0,39.6,58.8
108.0,39.6,60.0
108.0,39.6,61.2
108.0,39.6,62.4
108.0,39.6,63.6
108.0,39.6,64.8
108.0,39.6,66.0
108.0,39.6,67.2
108.0,39.6,68.4
108.0,39.6,69.6
108.0,40.8,34.8
108.0,40.8,36.0
108.0,40.8,37.2
108.0,40.8,38.4
108.0,40.8,39.6
108.0,40.8,40.8
108.0,40.8,42.0
108.0,40.8,43.2
108.0,40.8,44.4
108.0,40.8,45.6
108.0,40.8,46.8
108.0,40.8,48.0
108.0,40.8,49.2
108.0,40.8,50.4
108.0,40.8,51.6
108.0,40.8,52.8
108.0,40.8,54.0
108.0,40.8,55.2
108.0,40.8,56.4
108.0,40.8,57.6
108.0,40.8,58.8
108.0,40.8,60.0
108.0,40.8,61.2
108.0,40.8,62.4
108.0,40.8,63.6
108.0,40.8,64.8
108.0,40.8,66.0
108.0,40.8,67.2
108.0,40.8,68.4
108.0,40.8,69.6
108.0,40.8,70.8
108.0,42.0,36.0
108.0,42.0,37.2
108.0,42.0,38.4
108.0,42.0,39.6
108.0,42.0,40.8
108.0,42.0,42.0
108.0,42.0,43.2
108.0,42.0,44.4
108.0,42.0,45.6
108.0,42.0,46.8
108.0,42.0,48.0
108.0,42.0,49.2
108.0,42.0,50.4
108.0,42.0,51.6
108.0,42.0,52.8
108.0,42.0,54.0
108.0,42.0,55.2
108.0,42.0,56.4
108.0,42.0,57.6
108.0,42.0,58.8
108.0,42.0,60.0
108.0,42.0,61.2
108.0,42.0,62.4
108.0,42.0,63.6
108.0,42.0,64.8
108.0,42.0,66.0
108.0,42.0,67.2
108.0,42.0,68.4
108.0,42.0,69.6
108.0,42.0,70.8
108.0,42.0,72.0
108.0,43.2,37.2
108.0,43.2,38.4
108.0,43.2,39.6
108.0,43.2,40.8
108.0,43.2,42.0
108.0,43.2,43.2
108.0,43.2,44.4
108.0,43.2,45.6
108.0,43.2,46.8
108.0,43.2,48.0
108.0,43.2,49.2
108.0,43.2,50.4
108.0,43.2,51.6
108.0,43.2,52.8
108.0,43.2,54.0
108.0,43.2,55.2
108.0,43.2,56.4
108.0,43.2,57.6
108.0,43.2,58.8
108.0,43.2,60.0
108.0,43.2,61.2
108.0,43.2,62.4
108.0,43.2,63.6
108.0,43.2,64.8
108.0,43.2,66.0
108.0,43.2,67.2
108.0,43.2,68.4
108.0,43.2,69.6
108.0,43.2,70.8
108.0,43.2,72.0
108.0,43.2,73.2
108.0,44.4,38.4
108.0,44.4,39.6
108.0,44.4,40.8
108.0,44.4,42.0
108.0,44.4,43.2
108.0,44.4,44.4
108.0,44.4,45.6
108.0,44.4,46.8
108.0,44.4,48.0
108.0,44.4,49.2
108.0,44.4,50.4
108.0,44.4,51.6
108.0,44.4,52.8
108.0,44.4,54.0
108.0,44.4,55.2
108.0,44.4,56.4
108.0,44.4,57.6
108.0,44.4,58.8
108.0,44.4,60.0
108.0,44.4,61.2
108.0,44.4,62.4
108.0,44.4,63.6
108.0,44.4,64.8
108.0,44.4,66.0
108.0,44.4,67.2
108.0,44.4,68.4
108.0,44.4,69.6
108.0,44.4,70.8
108.0,44.4,72.0
108.0,44.4,73.2
108.0,44.4,74.4
108.0,45.6,39.6
108.0,45.6,40.8
108.0,45.6,42.0
108.0,45.6,43.2
108.0,45.6,44.4
108.0,45.6,45.6
108.0,45.6,46.8
108.0,45.6,48.0
108.0,45.6,49.2
108.0,45.6,50.4
108.0,45.6,51.6
108.0,45.6,52.8
108.0,45.6,54.0
108.0,45.6,55.2
108.0,45.6,56.4
108.0,45.6,57.6
108.0,45.6,58.8
108.0,45.6,60.0
108.0,45.6,61.2
108.0,45.6,62.4
108.0,45.6,63.6
108.0,45.6,64.8
108.0,45.6,66.0
108.0,45.6,67.2
108.0,45.6,68.4
108.0,45.6,69.6
108.0,45.6,70.8
108.0,45.6,72.0
108.0,45.6,73.2
108.0,45.6,74.4
108.0,45.6,75.6
108.0,46.8,40.8
108.0,46.8,42.0
108.0,46.8,43.2
108.0,46.8,44.4
108.0,46.8,45.6
108.0,46.8,46.8
108.0,46.8,48.0
108.0,46.8,49.2
108.0,46.8,50.4
108.0,46.8,51.6
108.0,46.8,52.8
108.0,46.8,54.0
108.0,46.8,55.2
108.0,46.8,56.4
108.0,46.8,57.6
108.0,46.8,58.8
108.0,46.8,60.0
108.0,46.8,61.2
108.0,46.8,62.4
108.0,46.8,63.6
108.0,46.8,64.8
108.0,46.8,66.0
108.0,46.8,67.2
108.0,46.8,68.4
108.0,46.8,69.6
108.0,46.8,70.8
108.0,46.8,72.0
108.0,46.8,73.2
108.0,46.8,74.4
108.0,46.8,75.6
108.0,46.8,76.8
108.0,48.0,42.0
108.0,48.0,43.2
108.0,48.0,44.4
108.0,48.0,45.6
108.0,48.0,46.8
108.0,48.0,48.0
108.0,48.0,49.2
108.0,48.0,50.4
108.0,48.0,51.6
108.0,48.0,52.8
108.0,48.0,54.0
108.0,48.0,55.2
108.0,48.0,56.4
108.0,48.0,57.6
108.0,48.0,58.8
108.0,48.0,60.0
108.0,48.0,61.2
108.0,48.0,62.4
108.0,48.0,63.6
108.0,48.0,64.8
108.0,48.0,66.0
108.0,48.0,67.2
108.0,48.0,68.4
108.0,48.0,69.6
108.0,48.0,70.8
108.0,48.0,72.0
108.0,48.0,73.2
108.0,48.0,74.4
108.0,48.0,75.6
108.0,48.0,76.8
108.0,48.0,78.0
109.2,6.0,19.2
109.2,6.0,20.4
109.2,6.0,21.6
109.2,6.0,22.8
109.2,6.0,24.0
109.2,7.2,19.2
109.2,7.2,20.4
109.2,7.2,21.6
109.2,7.2,22.8
109.2,7.2,24.0
109.2,8.4,19.2
109.2,8.4,20.4
109.2,8.4,21.6
109.2,8.4,22.8
109.2,8.4,24.0
109.2,9.6,19.2
109.2,9.6,20.4
109.2,9.6,21.6
109.2,9.6,22.8
109.2,9.6,24.0
109.2,10.8,19.2
109.2,10.8,20.4
109.2,10.8,21.6
109.2,10.8,22.8
109.2,10.8,24.0
109.2,12.0,19.2
109.2,12.0,20.4
109.2,12.0,21.6
109.2,12.0,22.8
109.2,12.0,24.0
109.2,13.2,19.2
109.2,13.2,20.4
109.2,13.2,21.6
109.2,13.2,22.8
109.2,13.2,24.0
109.2,14.4,19.2
109.2,14.4,20.4
109.2,14.4,21.6
109.2,14.4,22.8
109.2,14.4,24.0
109.2,15.6,19.2
109.2,15.6,20.4
109.2,15.6,21.6
109.2,15.6,22.8
109.2,15.6,24.0
109.2,16.8,19.2
109.2,16.8,20.4
109.2,16.8,21.6
109.2,16.8,22.8
109.2,16.8,24.0
109.2,18.0,19.2
109.2,18.0,20.4
109.2,18.0,21.6
109.2,18.0,22.8
109.2,18.0,24.0
109.2,19.2,19.2
109.2,19.2,20.4
109.2,19.2,21.6
109.2,19.2,22.8
109.2,19.2,24.0
109.2,20.4,19.2
109.2,20.4,20.4
109.2,20.4,21.6
109.2,20.4,22.8
109.2,20.4,24.0
109.2,21.6,19.2
109.2,21.6,20.4
109.2,21.6,21.6
109.2,21.6,22.8
109.2,21.6,24.0
109.2,22.8,19.2
109.2,22.8,20.4
109.2,22.8,21.6
109.2,22.8,22.8
109.2,22.8,24.0
109.2,24.0,19.2
109.2,24.0,20.4
109.2,24.0,21.6
109.2,24.0,22.8
109.2,24.0,24.0
109.2,25.2,19.2
109.2,25.2,20.4
109.2,25.2,21.6
109.2,25.2,22.8
109.2,25.2,24.0
109.2,26.4,20.4
109.2,26.4,21.6
109.2,26.4,22.8
109.2,26.4,24.0
109.2,26.4,25.2
109.2,27.6,21.6
109.2,27.6,22.8
109.2,27.6,24.0
109.2,27.6,25.2
109.2,27.6,26.4
109.2,28.8,22.8
109.2,28.8,24.0
109.2,28.8,25.2
109.2,28.8,26.4
109.2,28.8,27.6
109.2,30.0,24.0
109.2,30.0,25.2
109.2,30.0,26.4
109.2,30.0,27.6
109.2,30.0,28.8
109.2,31.2,25.2
109.2,31.2,26.4
109.2,31.2,27.6
109.2,31.2,28.8
109.2,31.2,30.0
109.2,32.4,26.4
109.2,32.4,27.6
109.2,32.4,28.8
109.2,32.4,30.0
109.2,32.4,31.2
109.2,33.6,27.6
109.2,33.6,28.8
109.2,33.6,30.0
109.2,33.6,31.2
109.2,33.6,32.4
109.2,34.8,28.8
109.2,34.8,30.0
109.2,34.8,31.2
109.2,34.8,32.4
109.2,34.8,33.6
109.2,36.0,30.0
109.2,36.0,31.2
109.2,36.0,32.4
109.2,36.0,33.6
109.2,36.0,34.8
109.2,37.2,31.2
109.2,37.2,32.4
109.2,37.2,33.6
109.2,37.2,34.8
109.2,37.2,36.0
109.2,37.2,37.2
109.2,37.2,38.4
109.2,37.2,39.6
109.2,37.2,40.8
109.2,37.2,42.0
109.2,37.2,43.2
109.2,37.2,44.4
109.2,37.2,45.6
109.2,37.2,46.8
109.2,37.2,48.0
109.2,37.2,49.2
109.2,37.2,50.4
109.2,37.2,51.6
109.2,37.2,52.8
109.2,37.2,54.0
109.2,37.2,55.2
109.2,37.2,56.4
109.2,37.2,57.6
109.2,37.2,58.8
109.2,37.2,60.0
109.2,37.2,61.2
109.2,37.2,62.4
109.2,37.2,63.6
109.2,37.2,64.8
109.2,37.2,66.0
109.2,37.2,67.2
109.2,38.4,32.4
109.2,38.4,33.6
109.2,38.4,34.8
109.2,38.4,36.0
109.2,38.4,37.2
109.2,38.4,38.4
109.2,38.4,39.6
109.2,38.4,40.8
109.2,38.4,42.0
109.2,38.4,43.2
109.2,38.4,44.4
109.2,38.4,45.6
109.2,38.4,46.8
109.2,38.4,48.0
109.2,38.4,49.2
109.2,38.4,50.4
109.2,38.4,51.6
109.2,38.4,52.8
109.2,38.4,54.0
109.2,38.4,55.2
109.2,38.4,56.4
109.2,38.4,57.6
109.2,38.4,58.8
109.2,38.4,60.0
109.2,38.4,61.2
109.2,38.4,62.4
109.2,38.4,63.6
109.2,38.4,64.8
109.2,38.4,66.0
109.2,38.4,67.2
109.2,38.4,68.4
109.2,39.6,33.6
109.2,39.6,34.8
109.2,39.6,36.0
109.2,39.6,37.2
109.2,39.6,38.4
109.2,39.6,39.6
109.2,39.6,40.8
109.2,39.6,42.0
109.2,39.6,43.2
109.2,39.6,44.4
109.2,39.6,45.6
109.2,39.6,46.8
109.2,39.6,48.0
109.2,39.6,49.2
109.2,39.6,50.4
109.2,39.6,51.6
109.2,39.6,52.8
109.2,39.6,54.0
109.2,39.6,55.2
109.2,39.6,56.4
109.2,39.6,57.6
109.2,39.6,58.8
109.2,39.6,60.0
109.2,39.6,61.2
109.2,39.6,62.4
109.2,39.6,63.6
109.2,39.6,64.8
109.2,39.6,66.0
109.2,39.6,67.2
109.2,39.6,68.4
109.2,39.6,69.6
109.2,40.8,34.8
109.2,40.8,36.0
109.2,40.8,37.2
109.2,40.8,38.4
109.2,40.8,39.6
109.2,40.8,40.8
109.2,40.8,42.0
109.2,40.8,43.2
109.2,40.8,44.4
109.2,40.8,45.6
109.2,40.8,46.8
109.2,40.8,48.0
109.2,40.8,49.2
109.2,40.8,50.4
109.2,40.8,51.6
109.2,40.8,52.8
109.2,40.8,54.0
109.2,40.8,55.2
109.2,40.8,56.4
109.2,40.8,57.6
109.2,40.8,58.8
109.2,40.8,60.0
109.2,40.8,61.2
109.2,40.8,62.4
109.2,40.8,63.6
109.2,40.8,64.8
109.2,40.8,66.0
109.2,40.8,67.2
109.2,40.8,68.4
109.2,40.8,69.6
109.2,40.8,70.8
109.2,42.0,36.0
109.2,42.0,37.2
109.2,42.0,38.4
109.2,42.0,39.6
109.2,42.0,40.8
109.2,42.0,42.0
109.2,42.0,43.2
109.2,42.0,44.4
109.2,42.0,45.6
109.2,42.0,46.8
109.2,42.0,48.0
109.2,42.0,49.2
109.2,42.0,50.4
109.2,42.0,51.6
109.2,42.0,52.8
109.2,42.0,54.0
109.2,42.0,55.2
109.2,42.0,56.4
109.2,42.0,57.6
109.2,42.0,58.8
109.2,42.0,60.0
109.2,42.0,61.2
109.2,42.0,62.4
109.2,42.0,63.6
109.2,42.0,64.8
109.2,42.0,66.0
109.2,42.0,67.2
109.2,42.0,68.4
109.2,42.0,69.6
109.2,42.0,70.8
109.2,42.0,72.0
109.2,43.2,37.2
109.2,43.2,38.4
109.2,43.2,39.6
109.2,43.2,40.8
109.2,43.2,42.0
109.2,43.2,43.2
109.2,43.2,44.4
109.2,43.2,45.6
109.2,43.2,46.8
109.2,43.2,48.0
109.2,43.2,49.2
109.2,43.2,50.4
109.2,43.2,51.6
109.2,43.2,52.8
109.2,43.2,54.0
109.2,43.2,55.2
109.2,43.2,56.4
109.2,43.2,57.6
109.2,43.2,58.8
109.2,43.2,60.0
109.2,43.2,61.2
109.2,43.2,62.4
109.2,43.2,63.6
109.2,43.2,64.8
109.2,43.2,66.0
109.2,43.2,67.2
109.2,43.2,68.4
109.2,43.2,69.6
109.2,43.2,70.8
109.2,43.2,72.0
109.2,43.2,73.2
109.2,44.4,38.4
109.2,44.4,39.6
109.2,44.4,40.8
109.2,44.4,42.0
109.2,44.4,43.2
109.2,44.4,44.4
109.2,44.4,45.6
109.2,44.4,46.8
109.2,44.4,48.0
109.2,44.4,49.2
109.2,44.4,50.4
109.2,44.4,51.6
109.2,44.4,52.8
109.2,44.4,54.0
109.2,44.4,55.2
109.2,44.4,56.4
109.2,44.4,57.6
109.2,44.4,58.8
109.2,44.4,60.0
109.2,44.4,61.2
109.2,44.4,62.4
109.2,44.4,63.6
109.2,44.4,64.8
109.2,44.4,66.0
109.2,44.4,67.2
109.2,44.4,68.4
109.2,44.4,69.6
109.2,44.4,70.8
109.2,44.4,72.0
109.2,44.4,73.2
109.2,44.4,74.4
109.2,45.6,39.6
109.2,45.6,40.8
109.2,45.6,42.0
109.2,45.6,43.2
109.2,45.6,44.4
109.2,45.6,45.6
109.2,45.6,46.8
109.2,45.6,48.0
109.2,45.6,49.2
109.2,45.6,50.4
109.2,45.6,51.6
109.2,45.6,52.8
109.2,45.6,54.0
109.2,45.6,55.2
109.2,45.6,56.4
109.2,45.6,57.6
109.2,45.6,58.8
109.2,45.6,60.0
109.2,45.6,61.2
109.2,45.6,62.4
109.2,45.6,63.6
109.2,45.6,64.8
109.2,45.6,66.0
109.2,45.6,67.2
109.2,45.6,68.4
109.2,45.6,69.6
109.2,45.6,70.8
109.2,45.6,72.0
109.2,45.6,73.2
109.2,45.6,74.4
109.2,45.6,75.6
109.2,46.8,40.8
109.2,46.8,42.0
109.2,46.8,43.2
109.2,46.8,44.4
109.2,46.8,45.6
109.2,46.8,46.8
109.2,46.8,48.0
109.2,46.8,49.2
109.2,46.8,50.4
109.2,46.8,51.6
109.2,46.8,52.8
109.2,46.8,54.0
109.2,46.8,55.2
109.2,46.8,56.4
109.2,46.8,57.6
109.2,46.8,58.8
109.2,46.8,60.0
109.2,46.8,61.2
109.2,46.8,62.4
109.2,46.8,63.6
109.2,46.8,64.8
109.2,46.8,66.0
109.2,46.8,67.2
109.2,46.8,68.4
109.2,46.8,69.6
109.2,46.8,70.8
109.2,46.8,72.0
109.2,46.8,73.2
109.2,46.8,74.4
109.2,46.8,75.6
109.2,46.8,76.8
109.2,48.0,42.0
109.2,48.0,43.2
109.2,48.0,44.4
109.2,48.0,45.6
109.2,48.0,46.8
109.2,48.0,48.0
109.2,48.0,49.2
109.2,48.0,50.4
109.2,48.0,51.6
109.2,48.0,52.8
109.2,48.0,54.0
109.2,48.0,55.2
109.2,48.0,56.4
109.2,48.0,57.6
109.2,48.0,58.8
109.2,48.0,60.0
109.2,48.0,61.2
109.2,48.0,62.4
109.2,48.0,63.6
109.2,48.0,64.8
109.2,48.0,66.0
109.2,48.0,67.2
109.2,48.0,68.4
109.2,48.0,69.6
109.2,48.0,70.8
109.2,48.0,72.0
109.2,48.0,73.2
109.2,48.0,74.4
109.2,48.0,75.6
109.2,48.0,76.8
109.2,48.0,78.0
109.2,49.2,43.2
109.2,49.2,44.4
109.2,49.2,45.6
109.2,49.2,46.8
109.2,49.2,48.0
109.2,49.2,49.2
109.2,49.2,50.4
109.2,49.2,51.6
109.2,49.2,52.8
109.2,49.2,54.0
109.2,49.2,55.2
109.2,49.2,56.4
109.2,49.2,57.6
109.2,49.2,58.8
109.2,49.2,60.0
109.2,49.2,61.2
109.2,49.2,62.4
109.2,49.2,63.6
109.2,49.2,64.8
109.2,49.2,66.0
109.2,49.2,67.2
109.2,49.2,68.4
109.2,49.2,69.6
109.2,49.2,70.8
109.2,49.2,72.0
109.2,49.2,73.2
109.2,49.2,74.4
109.2,49.2,75.6
109.2,49.2,76.8
109.2,49.2,78.0
109.2,49.2,79.2
110.4,6.0,20.4
110.4,6.0,21.6
110.4,6.0,22.8
110.4,6.0,24.0
110.4,7.2,20.4
110.4,7.2,21.6
110.4,7.2,22.8
110.4,7.2,24.0
110.4,8.4,20.4
110.4,8.4,21.6
110.4,8.4,22.8
110.4,8.4,24.0
110.4,9.6,20.4
110.4,9.6,21.6
110.4,9.6,22.8
110.4,9.6,24.0
110.4,10.8,20.4
110.4,10.8,21.6
110.4,10.8,22.8
110.4,10.8,24.0
110.4,12.0,20.4
110.4,12.0,21.6
110.4,12.0,22.8
110.4,12.0,24.0
110.4,13.2,20.4
110.4,13.2,21.6
110.4,13.2,22.8
110.4,13.2,24.0
110.4,14.4,20.4
110.4,14.4,21.6
110.4,14.4,22.8
110.4,14.4,24.0
110.4,15.6,20.4
110.4,15.6,21.6
110.4,15.6,22.8
110.4,15.6,24.0
110.4,16.8,20.4
110.4,16.8,21.6
110.4,16.8,22.8
110.4,16.8,24.0
110.4,18.0,20.4
110.4,18.0,21.6
110.4,18.0,22.8
110.4,18.0,24.0
110.4,19.2,20.4
110.4,19.2,21.6
110.4,19.2,22.8
110.4,19.2,24.0
110.4,20.4,20.4
110.4,20.4,21.6
110.4,20.4,22.8
110.4,20.4,24.0
110.4,21.6,20.4
110.4,21.6,21.6
110.4,21.6,22.8
110.4,21.6,24.0
110.4,22.8,20.4
110.4,22.8,21.6
110.4,22.8,22.8
110.4,22.8,24.0
110.4,24.0,20.4
110.4,24.0,21.6
110.4,24.0,22.8
110.4,24.0,24.0
110.4,25.2,20.4
110.4,25.2,21.6
110.4,25.2,22.8
110.4,25.2,24.0
110.4,26.4,20.4
110.4,26.4,21.6
110.4,26.4,22.8
110.4,26.4,24.0
110.4,27.6,21.6
110.4,27.6,22.8
110.4,27.6,24.0
110.4,27.6,25.2
110.4,28.8,22.8
110.4,28.8,24.0
110.4,28.8,25.2
110.4,28.8,26.4
110.4,30.0,24.0
110.4,30.0,25.2
110.4,30.0,26.4
110.4,30.0,27.6
110.4,31.2,25.2
110.4,31.2,26.4
110.4,31.2,27.6
110.4,31.2,28.8
110.4,32.4,26.4
110.4,32.4,27.6
110.4,32.4,28.8
110.4,32.4,30.0
110.4,33.6,27.6
110.4,33.6,28.8
110.4,33.6,30.0
110.4,33.6,31.2
110.4,34.8,28.8
110.4,34.8,30.0
110.4,34.8,31.2
110.4,34.8,32.4
110.4,36.0,30.0
110.4,36.0,31.2
110.4,36.0,32.4
110.4,36.0,33.6
110.4,37.2,31.2
110.4,37.2,32.4
110.4,37.2,33.6
110.4,37.2,34.8
110.4,38.4,32.4
110.4,38.4,33.6
110.4,38.4,34.8
110.4,38.4,36.0
110.4,38.4,37.2
110.4,38.4,38.4
110.4,38.4,39.6
110.4,38.4,40.8
110.4,38.4,42.0
110.4,38.4,43.2
110.4,38.4,44.4
110.4,38.4,45.6
110.4,38.4,46.8
110.4,38.4,48.0
110.4,38.4,49.2
110.4,38.4,50.4
110.4,38.4,51.6
110.4,38.4,52.8
110.4,38.4,54.0
110.4,38.4,55.2
110.4,38.4,56.4
110.4,38.4,57.6
110.4,38.4,58.8
110.4,38.4,60.0
110.4,38.4,61.2
110.4,38.4,62.4
110.4,38.4,63.6
110.4,38.4,64.8
110.4,38.4,66.0
110.4,38.4,67.2
110.4,38.4,68.4
110.4,39.6,33.6
110.4,39.6,34.8
110.4,39.6,36.0
110.4,39.6,37.2
110.4,39.6,38.4
110.4,39.6,39.6
110.4,39.6,40.8
110.4,39.6,42.0
110.4,39.6,43.2
110.4,39.6,44.4
110.4,39.6,45.6
110.4,39.6,46.8
110.4,39.6,48.0
110.4,39.6,49.2
110.4,39.6,50.4
110.4,39.6,51.6
110.4,39.6,52.8
110.4,39.6,54.0
110.4,39.6,55.2
110.4,39.6,56.4
110.4,39.6,57.6
110.4,39.6,58.8
110.4,39.6,60.0
110.4,39.6,61.2
110.4,39.6,62.4
110.4,39.6,63.6
110.4,39.6,64.8
110.4,39.6,66.0
110.4,39.6,67.2
110.4,39.6,68.4
110.4,39.6,69.6
110.4,40.8,34.8
110.4,40.8,36.0
110.4,40.8,37.2
110.4,40.8,38.4
110.4,40.8,39.6
110.4,40.8,40.8
110.4,40.8,42.0
110.4,40.8,43.2
110.4,40.8,44.4
110.4,40.8,45.6
110.4,40.8,46.8
110.4,40.8,48.0
110.4,40.8,49.2
110.4,40.8,50.4
110.4,40.8,51.6
110.4,40.8,52.8
110.4,40.8,54.0
110.4,40.8,55.2
110.4,40.8,56.4
110.4,40.8,57.6
110.4,40.8,58.8
110.4,40.8,60.0
110.4,40.8,61.2
110.4,40.8,62.4
110.4,40.8,63.6
110.4,40.8,64.8
110.4,40.8,66.0
110.4,40.8,67.2
110.4,40.8,68.4
110.4,40.8,69.6
110.4,40.8,70.8
110.4,42.0,36.0
110.4,42.0,37.2
110.4,42.0,38.4
110.4,42.0,39.6
110.4,42.0,40.8
110.4,42.0,42.0
110.4,42.0,43.2
110.4,42.0,44.4
110.4,42.0,45.6
110.4,42.0,46.8
110.4,42.0,48.0
110.4,42.0,49.2
110.4,42.0,50.4
110.4,42.0,51.6
110.4,42.0,52.8
110.4,42.0,54.0
110.4,42.0,55.2
110.4,42.0,56.4
110.4,42.0,57.6
110.4,42.0,58.8
110.4,42.0,60.0
110.4,42.0,61.2
110.4,42.0,62.4
110.4,42.0,63.6
110.4,42.0,64.8
110.4,42.0,66.0
110.4,42.0,67.2
110.4,42.0,68.4
110.4,42.0,69.6
110.4,42.0,70.8
110.4,42.0,72.0
110.4,43.2,37.2
110.4,43.2,38.4
110.4,43.2,39.6
110.4,43.2,40.8
110.4,43.2,42.0
110.4,43.2,43.2
110.4,43.2,44.4
110.4,43.2,45.6
110.4,43.2,46.8
110.4,43.2,48.0
110.4,43.2,49.2
110.4,43.2,50.4
110.4,43.2,51.6
110.4,43.2,52.8
110.4,43.2,54.0
110.4,43.2,55.2
110.4,43.2,56.4
110.4,43.2,57.6
110.4,43.2,58.8
110.4,43.2,60.0
110.4,43.2,61.2
110.4,43.2,62.4
110.4,43.2,63.6
110.4,43.2,64.8
110.4,43.2,66.0
110.4,43.2,67.2
110.4,43.2,68.4
110.4,43.2,69.6
110.4,43.2,70.8
110.4,43.2,72.0
110.4,43.2,73.2
110.4,44.4,38.4
110.4,44.4,39.6
110.4,44.4,40.8
110.4,44.4,42.0
110.4,44.4,43.2
110.4,44.4,44.4
110.4,44.4,45.6
110.4,44.4,46.8
110.4,44.4,48.0
110.4,44.4,49.2
110.4,44.4,50.4
110.4,44.4,51.6
110.4,44.4,52.8
110.4,44.4,54.0
110.4,44.4,55.2
110.4,44.4,56.4
110.4,44.4,57.6
110.4,44.4,58.8
110.4,44.4,60.0
110.4,44.4,61.2
110.4,44.4,62.4
110.4,44.4,63.6
110.4,44.4,64.8
110.4,44.4,66.0
110.4,44.4,67.2
110.4,44.4,68.4
110.4,44.4,69.6
110.4,44.4,70.8
110.4,44.4,72.0
110.4,44.4,73.2
110.4,44.4,74.4
110.4,45.6,39.6
110.4,45.6,40.8
110.4,45.6,42.0
110.4,45.6,43.2
110.4,45.6,44.4
110.4,45.6,45.6
110.4,45.6,46.8
110.4,45.6,48.0
110.4,45.6,49.2
110.4,45.6,50.4
110.4,45.6,51.6
110.4,45.6,52.8
110.4,45.6,54.0
110.4,45.6,55.2
110.4,45.6,56.4
110.4,45.6,57.6
110.4,45.6,58.8
110.4,45.6,60.0
110.4,45.6,61.2
110.4,45.6,62.4
110.4,45.6,63.6
110.4,45.6,64.8
110.4,45.6,66.0
110.4,45.6,67.2
110.4,45.6,68.4
110.4,45.6,69.6
110.4,45.6,70.8
110.4,45.6,72.0
110.4,45.6,73.2
110.4,45.6,74.4
110.4,45.6,75.6
110.4,46.8,40.8
110.4,46.8,42.0
110.4,46.8,43.2
110.4,46.8,44.4
110.4,46.8,45.6
110.4,46.8,46.8
110.4,46.8,48.0
110.4,46.8,49.2
110.4,46.8,50.4
110.4,46.8,51.6
110.4,46.8,52.8
110.4,46.8,54.0
110.4,46.8,55.2
110.4,46.8,56.4
110.4,46.8,57.6
110.4,46.8,58.8
110.4,46.8,60.0
110.4,46.8,61.2
110.4,46.8,62.4
110.4,46.8,63.6
110.4,46.8,64.8
110.4,46.8,66.0
110.4,46.8,67.2
110.4,46.8,68.4
110.4,46.8,69.6
110.4,46.8,70.8
110.4,46.8,72.0
110.4,46.8,73.2
110.4,46.8,74.4
110.4,46.8,75.6
110.4,46.8,76.8
110.4,48.0,42.0
110.4,48.0,43.2
110.4,48.0,44.4
110.4,48.0,45.6
110.4,48.0,46.8
110.4,48.0,48.0
110.4,48.0,49.2
110.4,48.0,50.4
110.4,48.0,51.6
110.4,48.0,52.8
110.4,48.0,54.0
110.4,48.0,55.2
110.4,48.0,56.4
110.4,48.0,57.6
110.4,48.0,58.8
110.4,48.0,60.0
110.4,48.0,61.2
110.4,48.0,62.4
110.4,48.0,63.6
110.4,48.0,64.8
110.4,48.0,66.0
110.4,48.0,67.2
110.4,48.0,68.4
110.4,48.0,69.6
110.4,48.0,70.8
110.4,48.0,72.0
110.4,48.0,73.2
110.4,48.0,74.4
110.4,48.0,75.6
110.4,48.0,76.8
110.4,48.0,78.0
110.4,49.2,43.2
110.4,49.2,44.4
110.4,49.2,45.6
110.4,49.2,46.8
110.4,49.2,48.0
110.4,49.2,49.2
110.4,49.2,50.4
110.4,49.2,51.6
