x1_s,x2_s,delay_s_per_veh
10.799999999999999,93.6,64.8
10.799999999999999,94.8,64.8
10.799999999999999,96.0,66.0
10.799999999999999,97.2,67.2
10.799999999999999,98.39999999999999,68.4
10.799999999999999,99.6,69.6
10.799999999999999,100.8,70.8
10.799999999999999,102.0,72.0
10.799999999999999,103.2,72.0
10.799999999999999,104.39999999999999,72.0
10.799999999999999,105.6,72.0
10.799999999999999,106.8,72.0
10.799999999999999,108.0,72.0
10.799999999999999,109.2,72.0
10.799999999999999,110.39999999999999,72.0
10.799999999999999,111.6,72.0
10.799999999999999,112.8,72.0
10.799999999999999,114.0,72.0
10.799999999999999,115.19999999999999,70.8
10.799999999999999,116.39999999999999,69.6
10.799999999999999,117.6,68.4
10.799999999999999,118.8,67.2
12.0,0.0,66.0
12.0,1.2,64.8
12.0,2.4,63.6
12.0,3.5999999999999996,62.4
12.0,4.8,61.2
12.0,6.0,60.0
12.0,7.199999999999999,60.0
12.0,8.4,60.0
12.0,9.6,60.0
12.0,10.799999999999999,60.0
12.0,12.0,60.0
12.0,13.2,60.0
12.0,14.399999999999999,60.0
12.0,15.6,60.0
12.0,16.8,60.0
12.0,18.0,60.0
12.0,19.2,60.0
12.0,20.4,60.0
12.0,21.599999999999998,60.0
12.0,22.8,60.0
12.0,24.0,60.0
12.0,25.2,60.0
12.0,26.4,60.0
12.0,27.599999999999998,60.0
12.0,28.799999999999997,60.0
12.0,30.0,60.0
12.0,31.2,60.0
12.0,32.4,60.0
12.0,33.6,60.0
12.0,34.8,60.0
12.0,36.0,60.0
12.0,37.199999999999996,60.0
12.0,38.4,60.0
12.0,39.6,60.0
12.0,40.8,60.0
12.0,42.0,60.0
12.0,43.199999999999996,60.0
12.0,44.4,60.0
12.0,45.6,60.0
12.0,46.8,60.0
12.0,48.0,60.0
12.0,49.199999999999996,60.0
12.0,50.4,60.0
12.0,51.6,60.0
12.0,52.8,60.0
12.0,54.0,60.0
12.0,55.199999999999996,60.0
12.0,56.4,60.0
12.0,57.599999999999994,60.0
12.0,58.8,60.0
12.0,60.0,60.0
12.0,61.199999999999996,61.2
12.0,62.4,62.4
12.0,63.599999999999994,63.6
12.0,64.8,64.8
12.0,66.0,66.0
12.0,67.2,67.2
12.0,68.39999999999999,68.4
12.0,69.6,69.6
12.0,70.8,70.8
12.0,72.0,72.0
12.0,73.2,72.0
12.0,74.39999999999999,72.0
12.0,75.6,72.0
12.0,76.8,72.0
12.0,78.0,72.0
12.0,79.2,72.0
12.0,80.39999999999999,72.0
12.0,81.6,72.0
12.0,82.8,72.0
12.0,84.0,72.0
12.0,85.2,70.8
12.0,86.39999999999999,69.6
12.0,87.6,68.4
12.0,88.8,67.2
12.0,90.0,66.0
12.0,91.2,66.0
12.0,92.39999999999999,66.0
12.0,93.6,66.0
12.0,94.8,66.0
12.0,96.0,66.0
12.0,97.2,67.2
12.0,98.39999999999999,68.4
12.0,99.6,69.6
12.0,100.8,70.8
12.0,102.0,72.0
12.0,103.2,72.0
12.0,104.39999999999999,72.0
12.0,105.6,72.0
12.0,106.8,72.0
12.0,108.0,72.0
12.0,109.2,72.0
12.0,110.39999999999999,72.0
12.0,111.6,72.0
12.0,112.8,72.0
12.0,114.0,72.0
12.0,115.19999999999999,70.8
12.0,116.39999999999999,69.6
12.0,117.6,68.4
12.0,118.8,67.2
13.2,0.0,66.0
13.2,1.2,64.8
13.2,2.4,63.6
13.2,3.5999999999999996,62.4
13.2,4.8,61.2
13.2,6.0,61.2
13.2,7.199999999999999,61.2
13.2,8.4,61.2
13.2,9.6,61.2
13.2,10.799999999999999,61.2
13.2,12.0,61.2
13.2,13.2,61.2
13.2,14.399999999999999,61.2
13.2,15.6,61.2
13.2,16.8,61.2
13.2,18.0,61.2
13.2,19.2,61.2
13.2,20.4,61.2
13.2,21.599999999999998,61.2
13.2,22.8,61.2
13.2,24.0,61.2
13.2,25.2,61.2
13.2,26.4,61.2
13.2,27.599999999999998,61.2
13.2,28.799999999999997,61.2
13.2,30.0,61.2
13.2,31.2,61.2
13.2,32.4,61.2
13.2,33.6,61.2
13.2,34.8,61.2
13.2,36.0,61.2
13.2,37.199999999999996,61.2
13.2,38.4,61.2
13.2,39.6,61.2
13.2,40.8,61.2
13.2,42.0,61.2
13.2,43.199999999999996,61.2
13.2,44.4,61.2
13.2,45.6,61.2
13.2,46.8,61.2
13.2,48.0,61.2
13.2,49.199999999999996,61.2
13.2,50.4,61.2
13.2,51.6,61.2
13.2,52.8,61.2
13.2,54.0,61.2
13.2,55.199999999999996,61.2
13.2,56.4,61.2
13.2,57.599999999999994,61.2
13.2,58.8,61.2
13.2,60.0,61.2
13.2,61.199999999999996,61.2
13.2,62.4,62.4
13.2,63.599999999999994,63.6
13.2,64.8,64.8
13.2,66.0,66.0
13.2,67.2,67.2
13.2,68.39999999999999,68.4
13.2,69.6,69.6
13.2,70.8,70.8
13.2,72.0,72.0
13.2,73.2,72.0
13.2,74.39999999999999,72.0
13.2,75.6,72.0
13.2,76.8,72.0
13.2,78.0,72.0
13.2,79.2,72.0
13.2,80.39999999999999,72.0
13.2,81.6,72.0
13.2,82.8,72.0
13.2,84.0,72.0
13.2,85.2,72.0
13.2,86.39999999999999,70.8
13.2,87.6,69.6
13.2,88.8,68.4
13.2,90.0,67.2
13.2,91.2,67.2
13.2,92.39999999999999,67.2
13.2,93.6,67.2
13.2,94.8,67.2
13.2,96.0,67.2
13.2,97.2,67.2
13.2,98.39999999999999,68.4
13.2,99.6,69.6
13.2,100.8,70.8
13.2,102.0,72.0
13.2,103.2,72.0
13.2,104.39999999999999,72.0
13.2,105.6,72.0
13.2,106.8,72.0
13.2,108.0,72.0
13.2,109.2,72.0
13.2,110.39999999999999,72.0
13.2,111.6,72.0
13.2,112.8,72.0
13.2,114.0,72.0
13.2,115.19999999999999,70.8
13.2,116.39999999999999,69.6
13.2,117.6,68.4
13.2,118.8,67.2
14.399999999999999,0.0,66.0
14.399999999999999,1.2,64.8
14.399999999999999,2.4,63.6
14.399999999999999,3.5999999999999996,62.4
14.399999999999999,4.8,62.4
14.399999999999999,6.0,62.4
14.399999999999999,7.199999999999999,62.4
14.399999999999999,8.4,62.4
14.399999999999999,9.6,62.4
14.399999999999999,10.799999999999999,62.4
14.399999999999999,12.0,62.4
14.399999999999999,13.2,62.4
14.399999999999999,14.399999999999999,62.4
14.399999999999999,15.6,62.4
14.399999999999999,16.8,62.4
14.399999999999999,18.0,62.4
14.399999999999999,19.2,62.4
14.399999999999999,20.4,62.4
14.399999999999999,21.599999999999998,62.4
14.399999999999999,22.8,62.4
14.399999999999999,24.0,62.4
14.399999999999999,25.2,62.4
14.399999999999999,26.4,62.4
14.399999999999999,27.599999999999998,62.4
14.399999999999999,28.799999999999997,62.4
14.399999999999999,30.0,62.4
14.399999999999999,31.2,62.4
14.399999999999999,32.4,62.4
14.399999999999999,33.6,62.4
14.399999999999999,34.8,62.4
14.399999999999999,36.0,62.4
14.399999999999999,37.199999999999996,62.4
14.399999999999999,38.4,62.4
14.399999999999999,39.6,62.4
14.399999999999999,40.8,62.4
14.399999999999999,42.0,62.4
14.399999999999999,43.199999999999996,62.4
14.399999999999999,44.4,62.4
14.399999999999999,45.6,62.4
14.399999999999999,46.8,62.4
14.399999999999999,48.0,62.4
14.399999999999999,49.199999999999996,62.4
14.399999999999999,50.4,62.4
14.399999999999999,51.6,62.4
14.399999999999999,52.8,62.4
14.399999999999999,54.0,62.4
14.399999999999999,55.199999999999996,62.4
14.399999999999999,56.4,62.4
14.399999999999999,57.599999999999994,62.4
14.399999999999999,58.8,62.4
14.399999999999999,60.0,62.4
14.399999999999999,61.199999999999996,62.4
14.399999999999999,62.4,62.4
14.399999999999999,63.599999999999994,63.6
14.399999999999999,64.8,64.8
14.399999999999999,66.0,66.0
14.399999999999999,67.2,67.2
14.399999999999999,68.39999999999999,68.4
14.399999999999999,69.6,69.6
14.399999999999999,70.8,70.8
14.399999999999999,72.0,72.0
14.399999999999999,73.2,72.0
14.399999999999999,74.39999999999999,72.0
14.399999999999999,75.6,72.0
14.399999999999999,76.8,72.0
14.399999999999999,78.0,72.0
14.399999999999999,79.2,72.0
14.399999999999999,80.39999999999999,72.0
14.399999999999999,81.6,72.0
14.399999999999999,82.8,72.0
14.399999999999999,84.0,72.0
14.399999999999999,85.2,72.0
14.399999999999999,86.39999999999999,72.0
14.399999999999999,87.6,70.8
14.399999999999999,88.8,69.6
14.399999999999999,90.0,68.4
14.399999999999999,91.2,68.4
14.399999999999999,92.39999999999999,68.4
14.399999999999999,93.6,68.4
14.399999999999999,94.8,68.4
14.399999999999999,96.0,68.4
14.399999999999999,97.2,68.4
14.399999999999999,98.39999999999999,68.4
14.399999999999999,99.6,69.6
14.399999999999999,100.8,70.8
14.399999999999999,102.0,72.0
14.399999999999999,103.2,72.0
14.399999999999999,104.39999999999999,72.0
14.399999999999999,105.6,72.0
14.399999999999999,106.8,72.0
14.399999999999999,108.0,72.0
14.399999999999999,109.2,72.0
14.399999999999999,110.39999999999999,72.0
14.399999999999999,111.6,72.0
14.399999999999999,112.8,72.0
14.399999999999999,114.0,72.0
14.399999999999999,115.19999999999999,70.8
14.399999999999999,116.39999999999999,69.6
14.399999999999999,117.6,68.4
14.399999999999999,118.8,67.2
15.6,0.0,66.0
15.6,1.2,64.8
15.6,2.4,63.6
15.6,3.5999999999999996,63.6
15.6,4.8,63.6
15.6,6.0,63.6
15.6,7.199999999999999,63.6
15.6,8.4,63.6
15.6,9.6,63.6
15.6,10.799999999999999,63.6
15.6,12.0,63.6
15.6,13.2,63.6
15.6,14.399999999999999,63.6
15.6,15.6,63.6
15.6,16.8,63.6
15.6,18.0,63.6
15.6,19.2,63.6
15.6,20.4,63.6
15.6,21.599999999999998,63.6
15.6,22.8,63.6
15.6,24.0,63.6
15.6,25.2,63.6
15.6,26.4,63.6
15.6,27.599999999999998,63.6
15.6,28.799999999999997,63.6
15.6,30.0,63.6
15.6,31.2,63.6
15.6,32.4,63.6
15.6,33.6,63.6
15.6,34.8,63.6
15.6,36.0,63.6
15.6,37.199999999999996,63.6
15.6,38.4,63.6
15.6,39.6,63.6
15.6,40.8,63.6
15.6,42.0,63.6
15.6,43.199999999999996,63.6
15.6,44.4,63.6
15.6,45.6,63.6
15.6,46.8,63.6
15.6,48.0,63.6
15.6,49.199999999999996,63.6
15.6,50.4,63.6
15.6,51.6,63.6
15.6,52.8,63.6
15.6,54.0,63.6
15.6,55.199999999999996,63.6
15.6,56.4,63.6
15.6,57.599999999999994,63.6
15.6,58.8,63.6
15.6,60.0,63.6
15.6,61.199999999999996,63.6
15.6,62.4,63.6
15.6,63.599999999999994,63.6
15.6,64.8,64.8
15.6,66.0,66.0
15.6,67.2,67.2
15.6,68.39999999999999,68.4
15.6,69.6,69.6
15.6,70.8,70.8
15.6,72.0,72.0
15.6,73.2,72.0
15.6,74.39999999999999,72.0
15.6,75.6,72.0
15.6,76.8,72.0
15.6,78.0,72.0
15.6,79.2,72.0
15.6,80.39999999999999,72.0
15.6,81.6,72.0
15.6,82.8,72.0
15.6,84.0,72.0
15.6,85.2,72.0
15.6,86.39999999999999,72.0
15.6,87.6,72.0
15.6,88.8,70.8
15.6,90.0,69.6
15.6,91.2,69.6
15.6,92.39999999999999,69.6
15.6,93.6,69.6
15.6,94.8,69.6
15.6,96.0,69.6
15.6,97.2,69.6
15.6,98.39999999999999,69.6
15.6,99.6,69.6
15.6,100.8,70.8
15.6,102.0,72.0
15.6,103.2,72.0
15.6,104.39999999999999,72.0
15.6,105.6,72.0
15.6,106.8,72.0
15.6,108.0,72.0
15.6,109.2,72.0
15.6,110.39999999999999,72.0
15.6,111.6,72.0
15.6,112.8,72.0
15.6,114.0,72.0
15.6,115.19999999999999,70.8
15.6,116.39999999999999,69.6
15.6,117.6,68.4
15.6,118.8,67.2
16.8,0.0,66.0
16.8,1.2,64.8
16.8,2.4,64.8
16.8,3.5999999999999996,64.8
16.8,4.8,64.8
16.8,6.0,64.8
16.8,7.199999999999999,64.8
16.8,8.4,64.8
16.8,9.6,64.8
16.8,10.799999999999999,64.8
16.8,12.0,64.8
16.8,13.2,64.8
16.8,14.399999999999999,64.8
16.8,15.6,64.8
16.8,16.8,64.8
16.8,18.0,64.8
16.8,19.2,64.8
16.8,20.4,64.8
16.8,21.599999999999998,64.8
16.8,22.8,64.8
16.8,24.0,64.8
16.8,25.2,64.8
16.8,26.4,64.8
16.8,27.599999999999998,64.8
16.8,28.799999999999997,64.8
16.8,30.0,64.8
16.8,31.2,64.8
16.8,32.4,64.8
16.8,33.6,64.8
16.8,34.8,64.8
16.8,36.0,64.8
16.8,37.199999999999996,64.8
16.8,38.4,64.8
16.8,39.6,64.8
16.8,40.8,64.8
16.8,42.0,64.8
16.8,43.199999999999996,64.8
16.8,44.4,64.8
16.8,45.6,64.8
16.8,46.8,64.8
16.8,48.0,64.8
16.8,49.199999999999996,64.8
16.8,50.4,64.8
16.8,51.6,64.8
16.8,52.8,64.8
16.8,54.0,64.8
16.8,55.199999999999996,64.8
16.8,56.4,64.8
16.8,57.599999999999994,64.8
16.8,58.8,64.8
16.8,60.0,64.8
16.8,61.199999999999996,64.8
16.8,62.4,64.8
16.8,63.599999999999994,64.8
16.8,64.8,64.8
16.8,66.0,66.0
16.8,67.2,67.2
16.8,68.39999999999999,68.4
16.8,69.6,69.6
16.8,70.8,70.8
16.8,72.0,72.0
16.8,73.2,72.0
16.8,74.39999999999999,72.0
16.8,75.6,72.0
16.8,76.8,72.0
16.8,78.0,72.0
16.8,79.2,72.0
16.8,80.39999999999999,72.0
16.8,81.6,72.0
16.8,82.8,72.0
16.8,84.0,72.0
16.8,85.2,72.0
16.8,86.39999999999999,72.0
16.8,87.6,72.0
16.8,88.8,72.0
16.8,90.0,70.8
16.8,91.2,70.8
16.8,92.39999999999999,70.8
16.8,93.6,70.8
16.8,94.8,70.8
16.8,96.0,70.8
16.8,97.2,70.8
16.8,98.39999999999999,70.8
16.8,99.6,70.8
16.8,100.8,70.8
16.8,102.0,72.0
16.8,103.2,72.0
16.8,104.39999999999999,72.0
16.8,105.6,72.0
16.8,106.8,72.0
16.8,108.0,72.0
16.8,109.2,72.0
16.8,110.39999999999999,72.0
16.8,111.6,72.0
16.8,112.8,72.0
16.8,114.0,72.0
16.8,115.19999999999999,70.8
16.8,116.39999999999999,69.6
16.8,117.6,68.4
16.8,118.8,67.2
18.0,0.0,66.0
18.0,1.2,66.0
18.0,2.4,66.0
18.0,3.5999999999999996,66.0
18.0,4.8,66.0
18.0,6.0,66.0
18.0,7.199999999999999,66.0
18.0,8.4,66.0
18.0,9.6,66.0
18.0,10.799999999999999,66.0
18.0,12.0,66.0
18.0,13.2,66.0
18.0,14.399999999999999,66.0
18.0,15.6,66.0
18.0,16.8,66.0
18.0,18.0,66.0
18.0,19.2,66.0
18.0,20.4,66.0
18.0,21.599999999999998,66.0
18.0,22.8,66.0
18.0,24.0,66.0
18.0,25.2,66.0
18.0,26.4,66.0
18.0,27.599999999999998,66.0
18.0,28.799999999999997,66.0
18.0,30.0,66.0
18.0,31.2,66.0
18.0,32.4,66.0
18.0,33.6,66.0
18.0,34.8,66.0
18.0,36.0,66.0
18.0,37.199999999999996,66.0
18.0,38.4,66.0
18.0,39.6,66.0
18.0,40.8,66.0
18.0,42.0,66.0
18.0,43.199999999999996,66.0
18.0,44.4,66.0
18.0,45.6,66.0
18.0,46.8,66.0
18.0,48.0,66.0
18.0,49.199999999999996,66.0
18.0,50.4,66.0
18.0,51.6,66.0
18.0,52.8,66.0
18.0,54.0,66.0
18.0,55.199999999999996,66.0
18.0,56.4,66.0
18.0,57.599999999999994,66.0
18.0,58.8,66.0
18.0,60.0,66.0
18.0,61.199999999999996,66.0
18.0,62.4,66.0
18.0,63.599999999999994,66.0
18.0,64.8,66.0
18.0,66.0,66.0
18.0,67.2,67.2
18.0,68.39999999999999,68.4
18.0,69.6,69.6
18.0,70.8,70.8
18.0,72.0,72.0
18.0,73.2,72.0
18.0,74.39999999999999,72.0
18.0,75.6,72.0
18.0,76.8,72.0
18.0,78.0,72.0
18.0,79.2,72.0
18.0,80.39999999999999,72.0
18.0,81.6,72.0
18.0,82.8,72.0
18.0,84.0,72.0
18.0,85.2,72.0
18.0,86.39999999999999,72.0
18.0,87.6,72.0
18.0,88.8,72.0
18.0,90.0,72.0
18.0,91.2,72.0
18.0,92.39999999999999,72.0
18.0,93.6,72.0
18.0,94.8,72.0
18.0,96.0,72.0
18.0,97.2,72.0
18.0,98.39999999999999,72.0
18.0,99.6,72.0
18.0,100.8,72.0
18.0,102.0,72.0
18.0,103.2,72.0
18.0,104.39999999999999,72.0
18.0,105.6,72.0
18.0,106.8,72.0
18.0,108.0,72.0
18.0,109.2,72.0
18.0,110.39999999999999,72.0
18.0,111.6,72.0
18.0,112.8,72.0
18.0,114.0,72.0
18.0,115.19999999999999,70.8
18.0,116.39999999999999,69.6
18.0,117.6,68.4
18.0,118.8,67.2
19.2,0.0,67.2
19.2,1.2,67.2
19.2,2.4,67.2
19.2,3.5999999999999996,67.2
19.2,4.8,67.2
19.2,6.0,67.2
19.2,7.199999999999999,67.2
19.2,8.4,67.2
19.2,9.6,67.2
19.2,10.799999999999999,67.2
19.2,12.0,67.2
19.2,13.2,67.2
19.2,14.399999999999999,67.2
19.2,15.6,67.2
19.2,16.8,67.2
19.2,18.0,67.2
19.2,19.2,67.2
19.2,20.4,67.2
19.2,21.599999999999998,67.2
19.2,22.8,67.2
19.2,24.0,67.2
19.2,25.2,67.2
19.2,26.4,67.2
19.2,27.599999999999998,67.2
19.2,28.799999999999997,67.2
19.2,30.0,67.2
19.2,31.2,67.2
19.2,32.4,67.2
19.2,33.6,67.2
19.2,34.8,67.2
19.2,36.0,67.2
19.2,37.199999999999996,67.2
19.2,38.4,67.2
19.2,39.6,67.2
19.2,40.8,67.2
19.2,42.0,67.2
19.2,43.199999999999996,67.2
19.2,44.4,67.2
19.2,45.6,67.2
19.2,46.8,67.2
19.2,48.0,67.2
19.2,49.199999999999996,67.2
19.2,50.4,67.2
19.2,51.6,67.2
19.2,52.8,67.2
19.2,54.0,67.2
19.2,55.199999999999996,67.2
19.2,56.4,67.2
19.2,57.599999999999994,67.2
19.2,58.8,67.2
19.2,60.0,67.2
19.2,61.199999999999996,67.2
19.2,62.4,67.2
19.2,63.599999999999994,67.2
19.2,64.8,67.2
19.2,66.0,67.2
19.2,67.2,68.4
19.2,68.39999999999999,69.6
19.2,69.6,70.8
19.2,70.8,72.0
19.2,72.0,73.2
19.2,73.2,73.2
19.2,74.39999999999999,73.2
19.2,75.6,73.2
19.2,76.8,73.2
19.2,78.0,73.2
19.2,79.2,73.2
19.2,80.39999999999999,73.2
19.2,81.6,73.2
19.2,82.8,73.2
19.2,84.0,73.2
19.2,85.2,73.2
19.2,86.39999999999999,73.2
19.2,87.6,73.2
19.2,88.8,73.2
19.2,90.0,73.2
19.2,91.2,73.2
19.2,92.39999999999999,73.2
19.2,93.6,73.2
19.2,94.8,73.2
19.2,96.0,73.2
19.2,97.2,73.2
19.2,98.39999999999999,73.2
19.2,99.6,73.2
19.2,100.8,73.2
19.2,102.0,73.2
19.2,103.2,72.0
19.2,104.39999999999999,72.0
19.2,105.6,72.0
19.2,106.8,72.0
19.2,108.0,72.0
19.2,109.2,72.0
19.2,110.39999999999999,72.0
19.2,111.6,72.0
19.2,112.8,72.0
19.2,114.0,72.0
19.2,115.19999999999999,70.8
19.2,116.39999999999999,69.6
19.2,117.6,68.4
19.2,118.8,67.2
20.4,0.0,68.4
20.4,1.2,68.4
20.4,2.4,68.4
20.4,3.5999999999999996,68.4
20.4,4.8,68.4
20.4,6.0,68.4
20.4,7.199999999999999,68.4
20.4,8.4,68.4
20.4,9.6,68.4
20.4,10.799999999999999,68.4
20.4,12.0,68.4
20.4,13.2,68.4
20.4,14.399999999999999,68.4
20.4,15.6,68.4
20.4,16.8,68.4
20.4,18.0,68.4
20.4,19.2,68.4
20.4,20.4,68.4
20.4,21.599999999999998,68.4
20.4,22.8,68.4
20.4,24.0,68.4
20.4,25.2,68.4
20.4,26.4,68.4
20.4,27.599999999999998,68.4
20.4,28.799999999999997,68.4
20.4,30.0,68.4
20.4,31.2,68.4
20.4,32.4,68.4
20.4,33.6,68.4
20.4,34.8,68.4
20.4,36.0,68.4
20.4,37.199999999999996,68.4
20.4,38.4,68.4
20.4,39.6,68.4
20.4,40.8,68.4
20.4,42.0,68.4
20.4,43.199999999999996,68.4
20.4,44.4,68.4
20.4,45.6,68.4
20.4,46.8,68.4
20.4,48.0,68.4
20.4,49.199999999999996,68.4
20.4,50.4,68.4
20.4,51.6,68.4
20.4,52.8,68.4
20.4,54.0,68.4
20.4,55.199999999999996,68.4
20.4,56.4,68.4
20.4,57.599999999999994,68.4
20.4,58.8,68.4
20.4,60.0,68.4
20.4,61.199999999999996,68.4
20.4,62.4,68.4
20.4,63.599999999999994,68.4
20.4,64.8,68.4
20.4,66.0,68.4
20.4,67.2,69.6
20.4,68.39999999999999,70.8
20.4,69.6,72.0
20.4,70.8,73.2
20.4,72.0,74.4
20.4,73.2,74.4
20.4,74.39999999999999,74.4
20.4,75.6,74.4
20.4,76.8,74.4
20.4,78.0,74.4
20.4,79.2,74.4
20.4,80.39999999999999,74.4
20.4,81.6,74.4
20.4,82.8,74.4
20.4,84.0,74.4
20.4,85.2,74.4
20.4,86.39999999999999,74.4
20.4,87.6,74.4
20.4,88.8,74.4
20.4,90.0,74.4
20.4,91.2,74.4
20.4,92.39999999999999,74.4
20.4,93.6,74.4
20.4,94.8,74.4
20.4,96.0,74.4
20.4,97.2,74.4
20.4,98.39999999999999,74.4
20.4,99.6,74.4
20.4,100.8,74.4
20.4,102.0,74.4
20.4,103.2,73.2
20.4,104.39999999999999,72.0
20.4,105.6,72.0
20.4,106.8,72.0
20.4,108.0,72.0
20.4,109.2,72.0
20.4,110.39999999999999,72.0
20.4,111.6,72.0
20.4,112.8,72.0
20.4,114.0,72.0
20.4,115.19999999999999,70.8
20.4,116.39999999999999,69.6
20.4,117.6,68.4
20.4,118.8,68.4
21.599999999999998,0.0,69.6
21.599999999999998,1.2,69.6
21.599999999999998,2.4,69.6
21.599999999999998,3.5999999999999996,69.6
21.599999999999998,4.8,69.6
21.599999999999998,6.0,69.6
21.599999999999998,7.199999999999999,69.6
21.599999999999998,8.4,69.6
21.599999999999998,9.6,69.6
21.599999999999998,10.799999999999999,69.6
21.599999999999998,12.0,69.6
21.599999999999998,13.2,69.6
21.599999999999998,14.399999999999999,69.6
21.599999999999998,15.6,69.6
21.599999999999998,16.8,69.6
21.599999999999998,18.0,69.6
21.599999999999998,19.2,69.6
21.599999999999998,20.4,69.6
21.599999999999998,21.599999999999998,69.6
21.599999999999998,22.8,69.6
21.599999999999998,24.0,69.6
21.599999999999998,25.2,69.6
21.599999999999998,26.4,69.6
21.599999999999998,27.599999999999998,69.6
21.599999999999998,28.799999999999997,69.6
21.599999999999998,30.0,69.6
21.599999999999998,31.2,69.6
21.599999999999998,32.4,69.6
21.599999999999998,33.6,69.6
21.599999999999998,34.8,69.6
21.599999999999998,36.0,69.6
21.599999999999998,37.199999999999996,69.6
21.599999999999998,38.4,69.6
21.599999999999998,39.6,69.6
21.599999999999998,40.8,69.6
21.599999999999998,42.0,69.6
21.599999999999998,43.199999999999996,69.6
21.599999999999998,44.4,69.6
21.599999999999998,45.6,69.6
21.599999999999998,46.8,69.6
21.599999999999998,48.0,69.6
21.599999999999998,49.199999999999996,69.6
21.599999999999998,50.4,69.6
21.599999999999998,51.6,69.6
21.599999999999998,52.8,69.6
21.599999999999998,54.0,69.6
21.599999999999998,55.199999999999996,69.6
21.599999999999998,56.4,69.6
21.599999999999998,57.599999999999994,69.6
21.599999999999998,58.8,69.6
21.599999999999998,60.0,69.6
21.599999999999998,61.199999999999996,69.6
21.599999999999998,62.4,69.6
21.599999999999998,63.599999999999994,69.6
21.599999999999998,64.8,69.6
21.599999999999998,66.0,69.6
21.599999999999998,67.2,70.8
21.599999999999998,68.39999999999999,72.0
21.599999999999998,69.6,73.2
21.599999999999998,70.8,74.4
21.599999999999998,72.0,75.6
21.599999999999998,73.2,75.6
21.599999999999998,74.39999999999999,75.6
21.599999999999998,75.6,75.6
21.599999999999998,76.8,75.6
21.599999999999998,78.0,75.6
21.599999999999998,79.2,75.6
21.599999999999998,80.39999999999999,75.6
21.599999999999998,81.6,75.6
21.599999999999998,82.8,75.6
21.599999999999998,84.0,75.6
21.599999999999998,85.2,75.6
21.599999999999998,86.39999999999999,75.6
21.599999999999998,87.6,75.6
21.599999999999998,88.8,75.6
21.599999999999998,90.0,75.6
21.599999999999998,91.2,75.6
21.599999999999998,92.39999999999999,75.6
21.599999999999998,93.6,75.6
21.599999999999998,94.8,75.6
21.599999999999998,96.0,75.6
21.599999999999998,97.2,75.6
21.599999999999998,98.39999999999999,75.6
21.599999999999998,99.6,75.6
21.599999999999998,100.8,75.6
21.599999999999998,102.0,75.6
21.599999999999998,103.2,74.4
21.599999999999998,104.39999999999999,73.2
21.599999999999998,105.6,72.0
21.599999999999998,106.8,72.0
21.599999999999998,108.0,72.0
21.599999999999998,109.2,72.0
21.599999999999998,110.39999999999999,72.0
21.599999999999998,111.6,72.0
21.599999999999998,112.8,72.0
21.599999999999998,114.0,72.0
21.599999999999998,115.19999999999999,70.8
21.599999999999998,116.39999999999999,69.6
21.599999999999998,117.6,69.6
21.599999999999998,118.8,69.6
22.8,0.0,70.8
22.8,1.2,70.8
22.8,2.4,70.8
22.8,3.5999999999999996,70.8
22.8,4.8,70.8
22.8,6.0,70.8
22.8,7.199999999999999,70.8
22.8,8.4,70.8
22.8,9.6,70.8
22.8,10.799999999999999,70.8
22.8,12.0,70.8
22.8,13.2,70.8
22.8,14.399999999999999,70.8
22.8,15.6,70.8
22.8,16.8,70.8
22.8,18.0,70.8
22.8,19.2,70.8
22.8,20.4,70.8
22.8,21.599999999999998,70.8
22.8,22.8,70.8
22.8,24.0,70.8
22.8,25.2,70.8
22.8,26.4,70.8
22.8,27.599999999999998,70.8
22.8,28.799999999999997,70.8
22.8,30.0,70.8
22.8,31.2,70.8
22.8,32.4,70.8
22.8,33.6,70.8
22.8,34.8,70.8
22.8,36.0,70.8
22.8,37.199999999999996,70.8
22.8,38.4,70.8
22.8,39.6,70.8
22.8,40.8,70.8
22.8,42.0,70.8
22.8,43.199999999999996,70.8
22.8,44.4,70.8
22.8,45.6,70.8
22.8,46.8,70.8
22.8,48.0,70.8
22.8,49.199999999999996,70.8
22.8,50.4,70.8
22.8,51.6,70.8
22.8,52.8,70.8
22.8,54.0,70.8
22.8,55.199999999999996,70.8
22.8,56.4,70.8
22.8,57.599999999999994,70.8
22.8,58.8,70.8
22.8,60.0,70.8
22.8,61.199999999999996,70.8
22.8,62.4,70.8
22.8,63.599999999999994,70.8
22.8,64.8,70.8
22.8,66.0,70.8
22.8,67.2,72.0
22.8,68.39999999999999,73.2
22.8,69.6,74.4
22.8,70.8,75.6
22.8,72.0,76.8
22.8,73.2,76.8
22.8,74.39999999999999,76.8
22.8,75.6,76.8
22.8,76.8,76.8
22.8,78.0,76.8
22.8,79.2,76.8
22.8,80.39999999999999,76.8
22.8,81.6,76.8
22.8,82.8,76.8
22.8,84.0,76.8
22.8,85.2,76.8
22.8,86.39999999999999,76.8
22.8,87.6,76.8
22.8,88.8,76.8
22.8,90.0,76.8
22.8,91.2,76.8
22.8,92.39999999999999,76.8
22.8,93.6,76.8
22.8,94.8,76.8
22.8,96.0,76.8
22.8,97.2,76.8
22.8,98.39999999999999,76.8
22.8,99.6,76.8
22.8,100.8,76.8
22.8,102.0,76.8
22.8,103.2,75.6
